"Latest: Time (ms)","Latest: Sound Pressure","Latest: Offset Pressure (arbitrary)","Run 1: Time (s)","Run 1: Sound Pressure","Run 1: Offset Pressure (arbitrary)"
0,2.74725274725,-0.000219692342842,0,2.60073260073,-0.114110332631
0.02,1.26617826618,-1.48129417342,2E-05,2.60073260073,-0.114110332631
0.04,1.26617826618,-1.48129417342,4E-05,2.59829059829,-0.116552335073
0.06,1.0231990232,-1.7242734164,6E-05,2.59829059829,-0.116552335073
0.08,1.0231990232,-1.7242734164,8E-05,2.59584859585,-0.118994337515
0.1,1.72771672772,-1.01975571188,0.0001,2.59584859585,-0.118994337515
0.12,1.72771672772,-1.01975571188,0.00012,2.59706959707,-0.117773336294
0.14,3.21733821734,0.469865777743,0.00014,2.59706959707,-0.117773336294
0.16,3.21733821734,0.469865777743,0.00016,2.59340659341,-0.121436339957
0.18,4.34188034188,1.59440790228,0.00018,2.59340659341,-0.121436339957
0.2,4.34188034188,1.59440790228,0.0002,2.59584859585,-0.118994337515
0.22,4.27472527473,1.52725283513,0.00022,2.59584859585,-0.118994337515
0.24,4.27472527473,1.52725283513,0.00024,2.60805860806,-0.106784325305
0.26,3.91941391941,1.17194147982,0.00026,2.60805860806,-0.106784325305
0.28,3.91941391941,1.17194147982,0.00028,2.60561660562,-0.109226327747
0.3,4.32844932845,1.58097688885,0.0003,2.60561660562,-0.109226327747
0.32,4.32844932845,1.58097688885,0.00032,2.59340659341,-0.121436339957
0.34,4.35897435897,1.61150191938,0.00034,2.59340659341,-0.121436339957
0.36,4.35897435897,1.61150191938,0.00036,2.57509157509,-0.139751358272
0.38,4.33089133089,1.5834188913,0.00038,2.57509157509,-0.139751358272
0.4,4.33089133089,1.5834188913,0.0004,2.57020757021,-0.144635363156
0.42,2.8253968254,0.0779243858012,0.00042,2.57020757021,-0.144635363156
0.44,2.8253968254,0.0779243858012,0.00044,2.54456654457,-0.170276388797
0.46,0.335775335775,-2.41169710382,0.00046,2.54456654457,-0.170276388797
0.48,0.335775335775,-2.41169710382,0.00048,2.5347985348,-0.180044398565
0.5,0.15873015873,-2.58874228087,0.0005,2.5347985348,-0.180044398565
0.52,0.15873015873,-2.58874228087,0.00052,2.53357753358,-0.181265399786
0.54,0.47619047619,-2.27128196341,0.00054,2.53357753358,-0.181265399786
0.56,0.47619047619,-2.27128196341,0.00056,2.55433455433,-0.160508379029
0.58,0.503052503053,-2.24441993654,0.00058,2.55433455433,-0.160508379029
0.6,0.503052503053,-2.24441993654,0.0006,2.52991452991,-0.184928403449
0.62,0.411477411477,-2.33599502812,0.00062,2.52991452991,-0.184928403449
0.64,0.411477411477,-2.33599502812,0.00064,2.52380952381,-0.191033409554
0.66,0.815628815629,-1.93184362397,0.00066,2.52380952381,-0.191033409554
0.68,0.815628815629,-1.93184362397,0.00068,2.49816849817,-0.216674435195
0.7,2.91575091575,0.168278476155,0.0007,2.49816849817,-0.216674435195
0.72,2.91575091575,0.168278476155,0.00072,2.45299145299,-0.261851480372
0.74,4.33943833944,1.59196589984,0.00074,2.45299145299,-0.261851480372
0.76,4.33943833944,1.59196589984,0.00076,2.42368742369,-0.291155509676
0.78,4.34920634921,1.60173390961,0.00078,2.42368742369,-0.291155509676
0.8,4.34920634921,1.60173390961,0.0008,2.48473748474,-0.230105448626
0.82,4.34920634921,1.60173390961,0.00082,2.48473748474,-0.230105448626
0.84,4.34920634921,1.60173390961,0.00084,2.53601953602,-0.178823397344
0.86,4.35286935287,1.60539691327,0.00086,2.53601953602,-0.178823397344
0.88,4.35286935287,1.60539691327,0.00088,2.50793650794,-0.206906425427
0.9,4.3601953602,1.6127229206,0.0009,2.50793650794,-0.206906425427
0.92,4.3601953602,1.6127229206,0.00092,2.4590964591,-0.255746474267
0.94,4.28937728938,1.54190484978,0.00094,2.4590964591,-0.255746474267
0.96,4.28937728938,1.54190484978,0.00096,2.38217338217,-0.332669551191
0.98,2.1514041514,-0.596068288191,0.00098,2.38217338217,-0.332669551191
1,2.1514041514,-0.596068288191,0.001,2.32967032967,-0.385172603694
1.02,0.164835164835,-2.58263727476,0.00102,2.32967032967,-0.385172603694
1.04,0.164835164835,-2.58263727476,0.00104,2.25763125763,-0.457211675733
1.06,0.142857142857,-2.60461529674,0.00106,2.25763125763,-0.457211675733
1.08,0.142857142857,-2.60461529674,0.00108,2.26251526252,-0.452327670849
1.1,0.28083028083,-2.46664215877,0.0011,2.26251526252,-0.452327670849
1.12,0.28083028083,-2.46664215877,0.00112,2.11965811966,-0.595184813706
1.14,1.38217338217,-1.36529905742,0.00114,2.11965811966,-0.595184813706
1.16,1.38217338217,-1.36529905742,0.00116,1.62637362637,-1.08846930699
1.18,1.93650793651,-0.810964503088,0.00118,1.62637362637,-1.08846930699
1.2,1.93650793651,-0.810964503088,0.0012,1.08058608059,-1.63425685278
1.22,1.85592185592,-0.891550583674,0.00122,1.08058608059,-1.63425685278
1.24,1.85592185592,-0.891550583674,0.00124,0.178266178266,-2.5365767551
1.26,2.58974358974,-0.157728849852,0.00126,0.178266178266,-2.5365767551
1.28,2.58974358974,-0.157728849852,0.00128,0.885225885226,-1.82961704814
1.3,4.19413919414,1.44666675454,0.0013,0.885225885226,-1.82961704814
1.32,4.19413919414,1.44666675454,0.00132,3.56654456654,0.851701633181
1.34,4.35775335775,1.61028091816,0.00134,3.56654456654,0.851701633181
1.36,4.35775335775,1.61028091816,0.00136,4.20390720391,1.48906427054
1.38,4.36141636142,1.61394392182,0.00138,4.20390720391,1.48906427054
1.4,4.36141636142,1.61394392182,0.0014,4.34065934066,1.6258164073
1.42,4.32722832723,1.57975588763,0.00142,4.34065934066,1.6258164073
1.44,4.32722832723,1.57975588763,0.00144,4.35897435897,1.64413142561
1.46,3.71916971917,0.971697279574,0.00146,4.35897435897,1.64413142561
1.48,3.71916971917,0.971697279574,0.00148,4.32112332112,1.60628038776
1.5,3.01587301587,0.268400576277,0.0015,4.32112332112,1.60628038776
1.52,3.01587301587,0.268400576277,0.00152,3.17704517705,0.462202243681
1.54,2.57753357753,-0.169938862062,0.00154,3.17704517705,0.462202243681
1.56,2.57753357753,-0.169938862062,0.00156,1.88278388278,-0.83205905058
1.58,2.03296703297,-0.714505406629,0.00158,1.88278388278,-0.83205905058
1.6,2.03296703297,-0.714505406629,0.0016,1.43711843712,-1.27772449625
1.62,1.11477411477,-1.63269832482,0.00162,1.43711843712,-1.27772449625
1.64,1.11477411477,-1.63269832482,0.00164,0.192918192918,-2.52192474045
1.66,0.56043956044,-2.18703287916,0.00166,0.192918192918,-2.52192474045
1.68,0.56043956044,-2.18703287916,0.00168,0.14652014652,-2.56832278684
1.7,0.937728937729,-1.80974350187,0.0017,0.14652014652,-2.56832278684
1.72,0.937728937729,-1.80974350187,0.00172,1.13797313797,-1.57686979539
1.74,1.90964590965,-0.83782652995,0.00174,1.13797313797,-1.57686979539
1.76,1.90964590965,-0.83782652995,0.00176,3.87912087912,1.16427794576
1.78,2.70451770452,-0.0429547350779,0.00178,3.87912087912,1.16427794576
1.8,2.70451770452,-0.0429547350779,0.0018,3.90231990232,1.18747696896
1.82,3.04029304029,0.292820600697,0.00182,3.90231990232,1.18747696896
1.84,3.04029304029,0.292820600697,0.00184,2.7851037851,0.0702608517399
1.86,3.39072039072,0.643247951125,0.00186,2.7851037851,0.0702608517399
1.88,3.39072039072,0.643247951125,0.00188,3.64468864469,0.929845711325
1.9,4.16239316239,1.4149207228,0.0019,3.64468864469,0.929845711325
1.92,4.16239316239,1.4149207228,0.00192,4.33943833944,1.62459540607
1.94,4.34188034188,1.59440790228,0.00194,4.33943833944,1.62459540607
1.96,4.34188034188,1.59440790228,0.00196,3.96092796093,1.24608502756
1.98,4.32722832723,1.57975588763,0.00198,3.96092796093,1.24608502756
2,4.32722832723,1.57975588763,0.002,2.61904761905,-0.0957953143163
2.02,3.87545787546,1.12798543586,0.00202,2.61904761905,-0.0957953143163
2.04,3.87545787546,1.12798543586,0.00204,2.85714285714,0.142299923779
2.06,2.76434676435,0.0168743247512,0.00206,2.85714285714,0.142299923779
2.08,2.76434676435,0.0168743247512,0.00208,2.98290598291,0.268063049542
2.1,2.23931623932,-0.508156200279,0.0021,2.98290598291,0.268063049542
2.12,2.23931623932,-0.508156200279,0.00212,1.70818070818,-1.00666222518
2.14,2.20634920635,-0.541123233246,0.00214,1.70818070818,-1.00666222518
2.16,2.20634920635,-0.541123233246,0.00216,1.09768009768,-1.61716283568
2.18,2.04273504274,-0.704737396861,0.00218,1.09768009768,-1.61716283568
2.2,2.04273504274,-0.704737396861,0.0022,2.38583638584,-0.329006547528
2.22,1.64468864469,-1.10278379491,0.00222,2.38583638584,-0.329006547528
2.24,1.64468864469,-1.10278379491,0.00224,3.15995115995,0.445108226587
2.26,1.52869352869,-1.2187789109,0.00226,3.15995115995,0.445108226587
2.28,1.52869352869,-1.2187789109,0.00228,2.41758241758,-0.297260515781
2.3,2.02564102564,-0.721831413955,0.0023,2.41758241758,-0.297260515781
2.32,2.02564102564,-0.721831413955,0.00232,2.15262515263,-0.562217780739
2.34,2.82905982906,0.0815873894642,0.00234,2.15262515263,-0.562217780739
2.36,2.82905982906,0.0815873894642,0.00236,3.12087912088,0.406036187515
2.38,3.28327228327,0.535799843677,0.00238,3.12087912088,0.406036187515
2.4,3.28327228327,0.535799843677,0.0024,3.90842490842,1.19358197506
2.42,3.28327228327,0.535799843677,0.00242,3.90842490842,1.19358197506
2.44,3.28327228327,0.535799843677,0.00244,3.81074481074,1.09590187738
2.46,3.33333333333,0.585860893738,0.00246,3.81074481074,1.09590187738
2.48,3.33333333333,0.585860893738,0.00248,3.52258852259,0.807745589225
2.5,3.69841269841,0.950940258817,0.0025,3.52258852259,0.807745589225
2.52,3.69841269841,0.950940258817,0.00252,3.23687423687,0.52203130351
2.54,3.96581196581,1.21833952622,0.00254,3.23687423687,0.52203130351
2.56,3.96581196581,1.21833952622,0.00256,2.71916971917,0.00432678580581
2.58,3.76556776557,1.01809532597,0.00258,2.71916971917,0.00432678580581
2.6,3.76556776557,1.01809532597,0.0026,2.35531135531,-0.359531578053
2.62,3.12942612943,0.381953689831,0.00262,2.35531135531,-0.359531578053
2.64,3.12942612943,0.381953689831,0.00264,2.62759462759,-0.0872483057693
2.66,2.62026862027,-0.127203819327,0.00266,2.62759462759,-0.0872483057693
2.68,2.62026862027,-0.127203819327,0.00268,2.82661782662,0.111774893254
2.7,2.51282051282,-0.234651926775,0.0027,2.82661782662,0.111774893254
2.72,2.51282051282,-0.234651926775,0.00272,2.72039072039,0.00554778702681
2.74,2.58241758242,-0.165054857178,0.00274,2.72039072039,0.00554778702681
2.76,2.58241758242,-0.165054857178,0.00276,2.61782661783,-0.0970163155373
2.78,2.49450549451,-0.25296694509,0.00278,2.61782661783,-0.0970163155373
2.8,2.49450549451,-0.25296694509,0.0028,2.70207570208,-0.0127672312882
2.82,2.32600732601,-0.421465113588,0.00282,2.70207570208,-0.0127672312882
2.84,2.32600732601,-0.421465113588,0.00284,2.9010989011,0.186255967735
2.86,2.28449328449,-0.462979155102,0.00286,2.9010989011,0.186255967735
2.88,2.28449328449,-0.462979155102,0.00288,2.92185592186,0.207012988492
2.9,2.51282051282,-0.234651926775,0.0029,2.92185592186,0.207012988492
2.92,2.51282051282,-0.234651926775,0.00292,2.77655677656,0.0617138431929
2.94,2.75091575092,0.00344331132016,0.00294,2.77655677656,0.0617138431929
2.96,2.75091575092,0.00344331132016,0.00296,2.65567765568,-0.0591652776863
2.98,2.89499389499,0.147521455398,0.00298,2.65567765568,-0.0591652776863
3,2.89499389499,0.147521455398,0.003,2.4884004884,-0.226442444963
3.02,3.05372405372,0.306251614128,0.00302,2.4884004884,-0.226442444963
3.04,3.05372405372,0.306251614128,0.00304,2.48962148962,-0.225221443742
3.06,3.28571428571,0.538241846119,0.00306,2.48962148962,-0.225221443742
3.08,3.28571428571,0.538241846119,0.00308,2.67155067155,-0.0432922618132
3.1,3.46886446886,0.721392029269,0.0031,2.67155067155,-0.0432922618132
3.12,3.46886446886,0.721392029269,0.00312,2.73748473748,0.0226418041208
3.14,3.40170940171,0.654236962114,0.00314,2.73748473748,0.0226418041208
3.16,3.40170940171,0.654236962114,0.00316,2.5811965812,-0.133646352167
3.18,3.15262515263,0.40515271303,0.00318,2.5811965812,-0.133646352167
3.2,3.15262515263,0.40515271303,0.0032,2.50549450549,-0.209348427869
3.22,3.06715506716,0.319682627559,0.00322,2.50549450549,-0.209348427869
3.24,3.06715506716,0.319682627559,0.00324,2.60317460317,-0.111668330189
3.26,3.08791208791,0.340439648316,0.00326,2.60317460317,-0.111668330189
3.28,3.08791208791,0.340439648316,0.00328,2.7264957265,0.0116527931318
3.3,3.03540903541,0.287936595813,0.0033,2.7264957265,0.0116527931318
3.32,3.03540903541,0.287936595813,0.00332,2.70451770452,-0.0103252288462
3.34,2.74481074481,-0.00266169478484,0.00334,2.70451770452,-0.0103252288462
3.36,2.74481074481,-0.00266169478484,0.00336,2.76923076923,0.0543878358669
3.38,2.44566544567,-0.30180699393,0.00338,2.76923076923,0.0543878358669
3.4,2.44566544567,-0.30180699393,0.0034,2.90476190476,0.189918971398
3.42,2.36874236874,-0.378730070853,0.00342,2.90476190476,0.189918971398
3.44,2.36874236874,-0.378730070853,0.00344,2.97435897436,0.259516040995
3.46,2.52869352869,-0.218778910902,0.00346,2.97435897436,0.259516040995
3.48,2.52869352869,-0.218778910902,0.00348,2.94017094017,0.225328006807
