"Latest: Time (ms)","Latest: Sound Pressure","Latest: Offset Pressure (arbitrary)","Run 1: Time (s)","Run 1: Sound Pressure","Run 1: Offset Pressure (arbitrary)"
0,2.59951159951,-0.117043292573,0,2.60073260073,-0.114110332631
0.02,2.58608058608,-0.130474306004,2E-05,2.60073260073,-0.114110332631
0.04,2.58608058608,-0.130474306004,4E-05,2.59829059829,-0.116552335073
0.06,2.56776556777,-0.148789324319,6E-05,2.59829059829,-0.116552335073
0.08,2.56776556777,-0.148789324319,8E-05,2.59584859585,-0.118994337515
0.1,2.59462759463,-0.121927297457,0.0001,2.59584859585,-0.118994337515
0.12,2.59462759463,-0.121927297457,0.00012,2.59706959707,-0.117773336294
0.14,2.60073260073,-0.115822291352,0.00014,2.59706959707,-0.117773336294
0.16,2.60073260073,-0.115822291352,0.00016,2.59340659341,-0.121436339957
0.18,2.61660561661,-0.0999492754791,0.00018,2.59340659341,-0.121436339957
0.2,2.61660561661,-0.0999492754791,0.0002,2.59584859585,-0.118994337515
0.22,2.6105006105,-0.106054281584,0.00022,2.59584859585,-0.118994337515
0.24,2.6105006105,-0.106054281584,0.00024,2.60805860806,-0.106784325305
0.26,2.62393162393,-0.0926232681531,0.00026,2.60805860806,-0.106784325305
0.28,2.62393162393,-0.0926232681531,0.00028,2.60561660562,-0.109226327747
0.3,2.63492063492,-0.081634257164,0.0003,2.60561660562,-0.109226327747
0.32,2.63492063492,-0.081634257164,0.00032,2.59340659341,-0.121436339957
0.34,2.63614163614,-0.080413255943,0.00034,2.59340659341,-0.121436339957
0.36,2.63614163614,-0.080413255943,0.00036,2.57509157509,-0.139751358272
0.38,2.64102564103,-0.075529251059,0.00038,2.57509157509,-0.139751358272
0.4,2.64102564103,-0.075529251059,0.0004,2.57020757021,-0.144635363156
0.42,2.65445665446,-0.062098237628,0.00042,2.57020757021,-0.144635363156
0.44,2.65445665446,-0.062098237628,0.00044,2.54456654457,-0.170276388797
0.46,2.64468864469,-0.071866247396,0.00046,2.54456654457,-0.170276388797
0.48,2.64468864469,-0.071866247396,0.00048,2.5347985348,-0.180044398565
0.5,2.62271062271,-0.0938442693741,0.0005,2.5347985348,-0.180044398565
0.52,2.62271062271,-0.0938442693741,0.00052,2.53357753358,-0.181265399786
0.54,2.60561660562,-0.110938286468,0.00054,2.53357753358,-0.181265399786
0.56,2.60561660562,-0.110938286468,0.00056,2.55433455433,-0.160508379029
0.58,2.60317460317,-0.11338028891,0.00058,2.55433455433,-0.160508379029
0.6,2.60317460317,-0.11338028891,0.0006,2.52991452991,-0.184928403449
0.62,2.57264957265,-0.143905319435,0.00062,2.52991452991,-0.184928403449
0.64,2.57264957265,-0.143905319435,0.00064,2.52380952381,-0.191033409554
0.66,2.53357753358,-0.182977358507,0.00066,2.52380952381,-0.191033409554
0.68,2.53357753358,-0.182977358507,0.00068,2.49816849817,-0.216674435195
0.7,2.45054945055,-0.266005441535,0.0007,2.49816849817,-0.216674435195
0.72,2.45054945055,-0.266005441535,0.00072,2.45299145299,-0.261851480372
0.74,2.23931623932,-0.477238652768,0.00074,2.45299145299,-0.261851480372
0.76,2.23931623932,-0.477238652768,0.00076,2.42368742369,-0.291155509676
0.78,1.65079365079,-1.06576124129,0.00078,2.42368742369,-0.291155509676
0.8,1.65079365079,-1.06576124129,0.0008,2.48473748474,-0.230105448626
0.82,0.654456654457,-2.06209823763,0.00082,2.48473748474,-0.230105448626
0.84,0.654456654457,-2.06209823763,0.00084,2.53601953602,-0.178823397344
0.86,2.41025641026,-0.306298481828,0.00086,2.53601953602,-0.178823397344
0.88,2.41025641026,-0.306298481828,0.00088,2.50793650794,-0.206906425427
0.9,4.32844932845,1.61189443636,0.0009,2.50793650794,-0.206906425427
0.92,4.32844932845,1.61189443636,0.00092,2.4590964591,-0.255746474267
0.94,3.93162393162,1.21506903954,0.00094,2.4590964591,-0.255746474267
0.96,3.93162393162,1.21506903954,0.00096,2.38217338217,-0.332669551191
0.98,2.43223443223,-0.28432045985,0.00098,2.38217338217,-0.332669551191
1,2.43223443223,-0.28432045985,0.001,2.32967032967,-0.385172603694
1.02,3.78144078144,1.06488588936,0.00102,2.32967032967,-0.385172603694
1.04,3.78144078144,1.06488588936,0.00104,2.25763125763,-0.457211675733
1.06,4.34676434676,1.63020945468,0.00106,2.25763125763,-0.457211675733
1.08,4.34676434676,1.63020945468,0.00108,2.26251526252,-0.452327670849
1.1,3.94383394383,1.22727905175,0.0011,2.26251526252,-0.452327670849
1.12,3.94383394383,1.22727905175,0.00112,2.11965811966,-0.595184813706
1.14,1.23687423687,-1.47968065521,0.00114,2.11965811966,-0.595184813706
1.16,1.23687423687,-1.47968065521,0.00116,1.62637362637,-1.08846930699
1.18,0.727716727717,-1.98883816437,0.00118,1.62637362637,-1.08846930699
1.2,0.727716727717,-1.98883816437,0.0012,1.08058608059,-1.63425685278
1.22,1.3894993895,-1.32705550259,0.00122,1.08058608059,-1.63425685278
1.24,1.3894993895,-1.32705550259,0.00124,0.178266178266,-2.5365767551
1.26,1.42490842491,-1.29164646718,0.00126,0.178266178266,-2.5365767551
1.28,1.42490842491,-1.29164646718,0.00128,0.885225885226,-1.82961704814
1.3,2.4188034188,-0.297751473281,0.0013,0.885225885226,-1.82961704814
1.32,2.4188034188,-0.297751473281,0.00132,3.56654456654,0.851701633181
1.34,1.88888888889,-0.827666003196,0.00134,3.56654456654,0.851701633181
1.36,1.88888888889,-0.827666003196,0.00136,4.20390720391,1.48906427054
1.38,1.62271062271,-1.09384426937,0.00138,4.20390720391,1.48906427054
1.4,1.62271062271,-1.09384426937,0.0014,4.34065934066,1.6258164073
1.42,1.58363858364,-1.13291630845,0.00142,4.34065934066,1.6258164073
1.44,1.58363858364,-1.13291630845,0.00144,4.35897435897,1.64413142561
1.46,1.79242979243,-0.924125099655,0.00146,4.35897435897,1.64413142561
1.48,1.79242979243,-0.924125099655,0.00148,4.32112332112,1.60628038776
1.5,2.39316239316,-0.323392498922,0.0015,4.32112332112,1.60628038776
1.52,2.39316239316,-0.323392498922,0.00152,3.17704517705,0.462202243681
1.54,2.7557997558,0.0392448637151,0.00154,3.17704517705,0.462202243681
1.56,2.7557997558,0.0392448637151,0.00156,1.88278388278,-0.83205905058
1.58,3.31257631258,0.596021420492,0.00158,1.88278388278,-0.83205905058
1.6,3.31257631258,0.596021420492,0.0016,1.43711843712,-1.27772449625
1.62,3.28815628816,0.571601396072,0.00162,1.43711843712,-1.27772449625
1.64,3.28815628816,0.571601396072,0.00164,0.192918192918,-2.52192474045
1.66,3.10866910867,0.392114216584,0.00166,0.192918192918,-2.52192474045
1.68,3.10866910867,0.392114216584,0.00168,0.14652014652,-2.56832278684
1.7,3.51404151404,0.797486621957,0.0017,0.14652014652,-2.56832278684
1.72,3.51404151404,0.797486621957,0.00172,1.13797313797,-1.57686979539
1.74,3.62026862027,0.903713728184,0.00174,1.13797313797,-1.57686979539
1.76,3.62026862027,0.903713728184,0.00176,3.87912087912,1.16427794576
1.78,2.67643467643,-0.04012021565,0.00178,3.87912087912,1.16427794576
1.8,2.67643467643,-0.04012021565,0.0018,3.90231990232,1.18747696896
1.82,2.05006105006,-0.666493842024,0.00182,3.90231990232,1.18747696896
1.84,2.05006105006,-0.666493842024,0.00184,2.7851037851,0.0702608517399
1.86,3.07448107448,0.357926182396,0.00186,2.7851037851,0.0702608517399
1.88,3.07448107448,0.357926182396,0.00188,3.64468864469,0.929845711325
1.9,3.23321123321,0.516656341127,0.0019,3.64468864469,0.929845711325
1.92,3.23321123321,0.516656341127,0.00192,4.33943833944,1.62459540607
1.94,2.95238095238,0.235826060296,0.00194,4.33943833944,1.62459540607
1.96,2.95238095238,0.235826060296,0.00196,3.96092796093,1.24608502756
1.98,2.56776556777,-0.148789324319,0.00198,3.96092796093,1.24608502756
2,2.56776556777,-0.148789324319,0.002,2.61904761905,-0.0957953143163
2.02,1.89010989011,-0.826445001975,0.00202,2.61904761905,-0.0957953143163
2.04,1.89010989011,-0.826445001975,0.00204,2.85714285714,0.142299923779
2.06,1.59096459096,-1.12559030112,0.00206,2.85714285714,0.142299923779
2.08,1.59096459096,-1.12559030112,0.00208,2.98290598291,0.268063049542
2.1,1.81684981685,-0.899705075235,0.0021,2.98290598291,0.268063049542
2.12,1.81684981685,-0.899705075235,0.00212,1.70818070818,-1.00666222518
2.14,2.73504273504,0.0184878429581,0.00214,1.70818070818,-1.00666222518
2.16,2.73504273504,0.0184878429581,0.00216,1.09768009768,-1.61716283568
2.18,3.24175824176,0.525203349674,0.00218,1.09768009768,-1.61716283568
2.2,3.24175824176,0.525203349674,0.0022,2.38583638584,-0.329006547528
2.22,2.67277167277,-0.043783219313,0.00222,2.38583638584,-0.329006547528
2.24,2.67277167277,-0.043783219313,0.00224,3.15995115995,0.445108226587
2.26,2.22588522589,-0.490669666199,0.00226,3.15995115995,0.445108226587
2.28,2.22588522589,-0.490669666199,0.00228,2.41758241758,-0.297260515781
2.3,2.38217338217,-0.334381509911,0.0023,2.41758241758,-0.297260515781
2.32,2.38217338217,-0.334381509911,0.00232,2.15262515263,-0.562217780739
2.34,3.01953601954,0.302981127451,0.00234,2.15262515263,-0.562217780739
2.36,3.01953601954,0.302981127451,0.00236,3.12087912088,0.406036187515
2.38,3.48473748474,0.768182592653,0.00238,3.12087912088,0.406036187515
2.4,3.48473748474,0.768182592653,0.0024,3.90842490842,1.19358197506
2.42,3.32600732601,0.609452433923,0.00242,3.90842490842,1.19358197506
2.44,3.32600732601,0.609452433923,0.00244,3.81074481074,1.09590187738
2.46,2.59584859585,-0.120706296236,0.00246,3.81074481074,1.09590187738
2.48,2.59584859585,-0.120706296236,0.00248,3.52258852259,0.807745589225
2.5,2.4884004884,-0.228154403684,0.0025,3.52258852259,0.807745589225
2.52,2.4884004884,-0.228154403684,0.00252,3.23687423687,0.52203130351
2.54,3.45299145299,0.736436560907,0.00254,3.23687423687,0.52203130351
2.56,3.45299145299,0.736436560907,0.00256,2.71916971917,0.00432678580581
2.58,3.85592185592,1.13936696384,0.00258,2.71916971917,0.00432678580581
2.6,3.85592185592,1.13936696384,0.0026,2.35531135531,-0.359531578053
2.62,2.71306471306,-0.00349017901996,0.00262,2.35531135531,-0.359531578053
2.64,2.71306471306,-0.00349017901996,0.00264,2.62759462759,-0.0872483057693
2.66,1.663003663,-1.05355122908,0.00266,2.62759462759,-0.0872483057693
2.68,1.663003663,-1.05355122908,0.00268,2.82661782662,0.111774893254
2.7,1.73748473748,-0.9790701546,0.0027,2.82661782662,0.111774893254
2.72,1.73748473748,-0.9790701546,0.00272,2.72039072039,0.00554778702681
2.74,2.81440781441,0.0978529223231,0.00274,2.72039072039,0.00554778702681
2.76,2.81440781441,0.0978529223231,0.00276,2.61782661783,-0.0970163155373
2.78,3.2380952381,0.521540346011,0.00278,2.61782661783,-0.0970163155373
2.8,3.2380952381,0.521540346011,0.0028,2.70207570208,-0.0127672312882
2.82,2.46764346764,-0.248911424441,0.00282,2.70207570208,-0.0127672312882
2.84,2.46764346764,-0.248911424441,0.00284,2.9010989011,0.186255967735
2.86,1.74603174603,-0.970523146053,0.00286,2.9010989011,0.186255967735
2.88,1.74603174603,-0.970523146053,0.00288,2.92185592186,0.207012988492
2.9,1.91330891331,-0.803245978776,0.0029,2.92185592186,0.207012988492
2.92,1.91330891331,-0.803245978776,0.00292,2.77655677656,0.0617138431929
2.94,3.04029304029,0.323738148208,0.00294,2.77655677656,0.0617138431929
2.96,3.04029304029,0.323738148208,0.00296,2.65567765568,-0.0591652776863
2.98,3.47130647131,0.754751579222,0.00298,2.65567765568,-0.0591652776863
3,3.47130647131,0.754751579222,0.003,2.4884004884,-0.226442444963
3.02,2.83760683761,0.121051945522,0.00302,2.4884004884,-0.226442444963
3.04,2.83760683761,0.121051945522,0.00304,2.48962148962,-0.225221443742
3.06,2.44444444444,-0.27211044764,0.00306,2.48962148962,-0.225221443742
3.08,2.44444444444,-0.27211044764,0.00308,2.67155067155,-0.0432922618132
3.1,3.16239316239,0.445838270308,0.0031,2.67155067155,-0.0432922618132
3.12,3.16239316239,0.445838270308,0.00312,2.73748473748,0.0226418041208
3.14,3.67155067155,0.954995779466,0.00314,2.73748473748,0.0226418041208
3.16,3.67155067155,0.954995779466,0.00316,2.5811965812,-0.133646352167
3.18,2.91086691087,0.194312018782,0.00318,2.5811965812,-0.133646352167
3.2,2.91086691087,0.194312018782,0.0032,2.50549450549,-0.209348427869
3.22,2.04761904762,-0.668935844466,0.00322,2.50549450549,-0.209348427869
3.24,2.04761904762,-0.668935844466,0.00324,2.60317460317,-0.111668330189
3.26,2.39804639805,-0.318508494038,0.00326,2.60317460317,-0.111668330189
3.28,2.39804639805,-0.318508494038,0.00328,2.7264957265,0.0116527931318
3.3,3.2673992674,0.550844375315,0.0033,2.7264957265,0.0116527931318
3.32,3.2673992674,0.550844375315,0.00332,2.70451770452,-0.0103252288462
3.34,3.33089133089,0.614336438807,0.00334,2.70451770452,-0.0103252288462
3.36,3.33089133089,0.614336438807,0.00336,2.76923076923,0.0543878358669
3.38,2.39316239316,-0.323392498922,0.00338,2.76923076923,0.0543878358669
3.4,2.39316239316,-0.323392498922,0.0034,2.90476190476,0.189918971398
3.42,1.69963369963,-1.01692119245,0.00342,2.90476190476,0.189918971398
3.44,1.69963369963,-1.01692119245,0.00344,2.97435897436,0.259516040995
3.46,2.16971916972,-0.546835722366,0.00346,2.97435897436,0.259516040995
3.48,2.16971916972,-0.546835722366,0.00348,2.94017094017,0.225328006807
3.5,3.03540903541,0.318854143324,0.0035,2.94017094017,0.225328006807
3.52,3.03540903541,0.318854143324,0.00352,2.87545787546,0.160614942094
3.54,3.221001221,0.504446328917,0.00354,2.87545787546,0.160614942094
3.56,3.221001221,0.504446328917,0.00356,2.80708180708,0.0922388737179
3.58,2.71062271062,-0.00593218146196,0.00358,2.80708180708,0.0922388737179
3.6,2.71062271062,-0.00593218146196,0.0036,2.70695970696,-0.00788322640421
3.62,2.57020757021,-0.146347321877,0.00362,2.70695970696,-0.00788322640421
3.64,2.57020757021,-0.146347321877,0.00364,2.61782661783,-0.0970163155373
3.66,2.99755799756,0.281003105473,0.00366,2.61782661783,-0.0970163155373
3.68,2.99755799756,0.281003105473,0.00368,2.5409035409,-0.17393939246
3.7,3.08058608059,0.364031188501,0.0037,2.5409035409,-0.17393939246
3.72,3.08058608059,0.364031188501,0.00372,2.60683760684,-0.108005326526
3.74,2.76434676435,0.0477918722621,0.00374,2.60683760684,-0.108005326526
3.76,2.76434676435,0.0477918722621,0.00376,2.72161172161,0.00676878824781
3.78,2.75457875458,0.0380238624941,0.00378,2.72161172161,0.00676878824781
3.8,2.75457875458,0.0380238624941,0.0038,2.80952380952,0.0946808761599
3.82,3.16361416361,0.447059271529,0.00382,2.80952380952,0.0946808761599
3.84,3.16361416361,0.447059271529,0.00384,2.79609279609,0.0812498627289
3.86,3.0989010989,0.382346206816,0.00386,2.79609279609,0.0812498627289
3.88,3.0989010989,0.382346206816,0.00388,2.79487179487,0.0800288615079
3.9,2.51404151404,-0.202513378043,0.0039,2.79487179487,0.0800288615079
3.92,2.51404151404,-0.202513378043,0.00392,2.85592185592,0.141078922558
3.94,2.17582417582,-0.54073071626,0.00394,2.85592185592,0.141078922558
3.96,2.17582417582,-0.54073071626,0.00396,2.89010989011,0.175266956746
3.98,2.4884004884,-0.228154403684,0.00398,2.89010989011,0.175266956746
4,2.4884004884,-0.228154403684,0.004,2.88034188034,0.165498946978
4.02,2.98901098901,0.272456096926,0.00402,2.88034188034,0.165498946978
4.04,2.98901098901,0.272456096926,0.00404,2.85225885226,0.137415918895
4.06,3.06837606838,0.351821176291,0.00406,2.85225885226,0.137415918895
4.08,3.06837606838,0.351821176291,0.00408,2.83028083028,0.115437896917
