"Latest: Time (ms)","Latest: Sound Pressure","Latest: Offset Pressure (arbitrary)","Run 1: Time (s)","Run 1: Sound Pressure","Run 1: Offset Pressure (arbitrary)"
0,3.44078144078,0.732179899713,0,2.60073260073,-0.114110332631
0.02,4.30769230769,1.59909076662,2E-05,2.60073260073,-0.114110332631
0.04,4.30769230769,1.59909076662,4E-05,2.59829059829,-0.116552335073
0.06,4.34432234432,1.63572080325,6E-05,2.59829059829,-0.116552335073
0.08,4.34432234432,1.63572080325,8E-05,2.59584859585,-0.118994337515
0.1,4.29426129426,1.58565975319,0.0001,2.59584859585,-0.118994337515
0.12,4.29426129426,1.58565975319,0.00012,2.59706959707,-0.117773336294
0.14,2.80341880342,0.0948172623502,0.00014,2.59706959707,-0.117773336294
0.16,2.80341880342,0.0948172623502,0.00016,2.59340659341,-0.121436339957
0.18,0.240537240537,-2.46806430053,0.00018,2.59340659341,-0.121436339957
0.2,0.240537240537,-2.46806430053,0.0002,2.59584859585,-0.118994337515
0.22,0.135531135531,-2.57307040554,0.00022,2.59584859585,-0.118994337515
0.24,0.135531135531,-2.57307040554,0.00024,2.60805860806,-0.106784325305
0.26,0.487179487179,-2.22142205389,0.00026,2.60805860806,-0.106784325305
0.28,0.487179487179,-2.22142205389,0.00028,2.60561660562,-0.109226327747
0.3,3.7557997558,1.04719821473,0.0003,2.60561660562,-0.109226327747
0.32,3.7557997558,1.04719821473,0.00032,2.59340659341,-0.121436339957
0.34,4.20757020757,1.4989686665,0.00034,2.59340659341,-0.121436339957
0.36,4.20757020757,1.4989686665,0.00036,2.57509157509,-0.139751358272
0.38,2.03785103785,-0.670750503218,0.00038,2.57509157509,-0.139751358272
0.4,2.03785103785,-0.670750503218,0.0004,2.57020757021,-0.144635363156
0.42,0.151404151404,-2.55719738966,0.00042,2.57020757021,-0.144635363156
0.44,0.151404151404,-2.55719738966,0.00044,2.54456654457,-0.170276388797
0.46,0.173382173382,-2.53521936769,0.00046,2.54456654457,-0.170276388797
0.48,0.173382173382,-2.53521936769,0.00048,2.5347985348,-0.180044398565
0.5,2.45543345543,-0.253168085635,0.0005,2.5347985348,-0.180044398565
0.52,2.45543345543,-0.253168085635,0.00052,2.53357753358,-0.181265399786
0.54,4.35531135531,1.64670981424,0.00054,2.53357753358,-0.181265399786
0.56,4.35531135531,1.64670981424,0.00056,2.55433455433,-0.160508379029
0.58,4.35164835165,1.64304681058,0.00058,2.55433455433,-0.160508379029
0.6,4.35164835165,1.64304681058,0.0006,2.52991452991,-0.184928403449
0.62,3.2380952381,0.529493697027,0.00062,2.52991452991,-0.184928403449
0.64,3.2380952381,0.529493697027,0.00064,2.52380952381,-0.191033409554
0.66,1.69963369963,-1.00896784143,0.00066,2.52380952381,-0.191033409554
0.68,1.69963369963,-1.00896784143,0.00068,2.49816849817,-0.216674435195
0.7,2.27228327228,-0.436318268785,0.0007,2.49816849817,-0.216674435195
0.72,2.27228327228,-0.436318268785,0.00072,2.45299145299,-0.261851480372
0.74,3.81074481074,1.10214326968,0.00074,2.45299145299,-0.261851480372
0.76,3.81074481074,1.10214326968,0.00076,2.42368742369,-0.291155509676
0.78,3.85836385836,1.1497623173,0.00078,2.42368742369,-0.291155509676
0.8,3.85836385836,1.1497623173,0.0008,2.48473748474,-0.230105448626
0.82,2.32722832723,-0.38137321384,0.00082,2.48473748474,-0.230105448626
0.84,2.32722832723,-0.38137321384,0.00084,2.53601953602,-0.178823397344
0.86,0.619047619048,-2.08955392202,0.00086,2.53601953602,-0.178823397344
0.88,0.619047619048,-2.08955392202,0.00088,2.50793650794,-0.206906425427
0.9,0.199023199023,-2.50957834205,0.0009,2.50793650794,-0.206906425427
0.92,0.199023199023,-2.50957834205,0.00092,2.4590964591,-0.255746474267
0.94,0.968253968254,-1.74034757281,0.00094,2.4590964591,-0.255746474267
0.96,0.968253968254,-1.74034757281,0.00096,2.38217338217,-0.332669551191
0.98,1.96703296703,-0.741568574036,0.00098,2.38217338217,-0.332669551191
1,1.96703296703,-0.741568574036,0.001,2.32967032967,-0.385172603694
1.02,2.221001221,-0.487600320067,0.00102,2.32967032967,-0.385172603694
1.04,2.221001221,-0.487600320067,0.00104,2.25763125763,-0.457211675733
1.06,2.77045177045,0.0618502293832,0.00106,2.25763125763,-0.457211675733
1.08,2.77045177045,0.0618502293832,0.00108,2.26251526252,-0.452327670849
1.1,3.84004884005,1.13144729898,0.0011,2.26251526252,-0.452327670849
1.12,3.84004884005,1.13144729898,0.00112,2.11965811966,-0.595184813706
1.14,4.31257631258,1.60397477151,0.00114,2.11965811966,-0.595184813706
1.16,4.31257631258,1.60397477151,0.00116,1.62637362637,-1.08846930699
1.18,4.18681318681,1.47821164574,0.00118,1.62637362637,-1.08846930699
1.2,4.18681318681,1.47821164574,0.0012,1.08058608059,-1.63425685278
1.22,3.59951159951,0.890910058443,0.00122,1.08058608059,-1.63425685278
1.24,3.59951159951,0.890910058443,0.00124,0.178266178266,-2.5365767551
1.26,2.86446886447,0.1558673234,0.00126,0.178266178266,-2.5365767551
1.28,2.86446886447,0.1558673234,0.00128,0.885225885226,-1.82961704814
1.3,2.82051282051,0.111911279444,0.0013,0.885225885226,-1.82961704814
1.32,2.82051282051,0.111911279444,0.00132,3.56654456654,0.851701633181
1.34,2.66910866911,-0.0394928719599,0.00134,3.56654456654,0.851701633181
1.36,2.66910866911,-0.0394928719599,0.00136,4.20390720391,1.48906427054
1.38,2.1978021978,-0.510799343266,0.00138,4.20390720391,1.48906427054
1.4,2.1978021978,-0.510799343266,0.0014,4.34065934066,1.6258164073
1.42,1.38705738706,-1.32154415401,0.00142,4.34065934066,1.6258164073
1.44,1.38705738706,-1.32154415401,0.00144,4.35897435897,1.64413142561
1.46,1.08180708181,-1.62679445926,0.00146,4.35897435897,1.64413142561
1.48,1.08180708181,-1.62679445926,0.00148,4.32112332112,1.60628038776
1.5,1.55311355311,-1.15548798796,0.0015,4.32112332112,1.60628038776
1.52,1.55311355311,-1.15548798796,0.00152,3.17704517705,0.462202243681
1.54,2.02442002442,-0.684181516649,0.00154,3.17704517705,0.462202243681
1.56,2.02442002442,-0.684181516649,0.00156,1.88278388278,-0.83205905058
1.58,2.43956043956,-0.269041101508,0.00158,1.88278388278,-0.83205905058
1.6,2.43956043956,-0.269041101508,0.0016,1.43711843712,-1.27772449625
1.62,2.94993894994,0.24133740887,0.00162,1.43711843712,-1.27772449625
1.64,2.94993894994,0.24133740887,0.00164,0.192918192918,-2.52192474045
1.66,3.66544566545,0.956844124377,0.00166,0.192918192918,-2.52192474045
1.68,3.66544566545,0.956844124377,0.00168,0.14652014652,-2.56832278684
1.7,4.00366300366,1.29506146259,0.0017,0.14652014652,-2.56832278684
1.72,4.00366300366,1.29506146259,0.00172,1.13797313797,-1.57686979539
