"Latest: Time (ms)","Latest: Sound Pressure","Latest: Offset Pressure (arbitrary)","Run 1: Time (s)","Run 1: Sound Pressure","Run 1: Offset Pressure (arbitrary)"
0,2.59218559219,-0.116960785893,0,2.60073260073,-0.114110332631
0.02,2.59218559219,-0.116960785893,2E-05,2.60073260073,-0.114110332631
0.04,2.59340659341,-0.115739784672,4E-05,2.59829059829,-0.116552335073
0.06,2.59340659341,-0.115739784672,6E-05,2.59829059829,-0.116552335073
0.08,2.5873015873,-0.121844790777,8E-05,2.59584859585,-0.118994337515
0.1,2.5873015873,-0.121844790777,0.0001,2.59584859585,-0.118994337515
0.12,2.58363858364,-0.12550779444,0.00012,2.59706959707,-0.117773336294
0.14,2.58363858364,-0.12550779444,0.00014,2.59706959707,-0.117773336294
0.16,2.57997557998,-0.129170798103,0.00016,2.59340659341,-0.121436339957
0.18,2.57997557998,-0.129170798103,0.00018,2.59340659341,-0.121436339957
0.2,2.56654456654,-0.142601811534,0.0002,2.59584859585,-0.118994337515
0.22,2.56654456654,-0.142601811534,0.00022,2.59584859585,-0.118994337515
0.24,2.557997558,-0.151148820081,0.00024,2.60805860806,-0.106784325305
0.26,2.557997558,-0.151148820081,0.00026,2.60805860806,-0.106784325305
0.28,2.55433455433,-0.154811823744,0.00028,2.60561660562,-0.109226327747
0.3,2.55433455433,-0.154811823744,0.0003,2.60561660562,-0.109226327747
0.32,2.54700854701,-0.16213783107,0.00032,2.59340659341,-0.121436339957
0.34,2.54700854701,-0.16213783107,0.00034,2.59340659341,-0.121436339957
0.36,2.5347985348,-0.17434784328,0.00036,2.57509157509,-0.139751358272
0.38,2.5347985348,-0.17434784328,0.00038,2.57509157509,-0.139751358272
0.4,2.52258852259,-0.18655785549,0.0004,2.57020757021,-0.144635363156
0.42,2.52258852259,-0.18655785549,0.00042,2.57020757021,-0.144635363156
0.44,2.5115995116,-0.197546866479,0.00044,2.54456654457,-0.170276388797
0.46,2.5115995116,-0.197546866479,0.00046,2.54456654457,-0.170276388797
0.48,2.50793650794,-0.201209870142,0.00048,2.5347985348,-0.180044398565
0.5,2.50793650794,-0.201209870142,0.0005,2.5347985348,-0.180044398565
0.52,2.50549450549,-0.203651872584,0.00052,2.53357753358,-0.181265399786
0.54,2.50549450549,-0.203651872584,0.00054,2.53357753358,-0.181265399786
0.56,2.49572649573,-0.213419882352,0.00056,2.55433455433,-0.160508379029
0.58,2.49572649573,-0.213419882352,0.00058,2.55433455433,-0.160508379029
0.6,2.48962148962,-0.219524888457,0.0006,2.52991452991,-0.184928403449
0.62,2.48962148962,-0.219524888457,0.00062,2.52991452991,-0.184928403449
0.64,2.47985347985,-0.229292898225,0.00064,2.52380952381,-0.191033409554
0.66,2.47985347985,-0.229292898225,0.00066,2.52380952381,-0.191033409554
0.68,2.46031746032,-0.248828917761,0.00068,2.49816849817,-0.216674435195
0.7,2.46031746032,-0.248828917761,0.0007,2.49816849817,-0.216674435195
0.72,2.44566544567,-0.263480932413,0.00072,2.45299145299,-0.261851480372
0.74,2.44566544567,-0.263480932413,0.00074,2.45299145299,-0.261851480372
0.76,2.45054945055,-0.258596927529,0.00076,2.42368742369,-0.291155509676
0.78,2.45054945055,-0.258596927529,0.00078,2.42368742369,-0.291155509676
0.8,2.45421245421,-0.254933923866,0.0008,2.48473748474,-0.230105448626
0.82,2.45421245421,-0.254933923866,0.00082,2.48473748474,-0.230105448626
0.84,2.442002442,-0.267143936076,0.00084,2.53601953602,-0.178823397344
0.86,2.442002442,-0.267143936076,0.00086,2.53601953602,-0.178823397344
0.88,2.42857142857,-0.280574949507,0.00088,2.50793650794,-0.206906425427
0.9,2.42857142857,-0.280574949507,0.0009,2.50793650794,-0.206906425427
0.92,2.41514041514,-0.294005962938,0.00092,2.4590964591,-0.255746474267
0.94,2.41514041514,-0.294005962938,0.00094,2.4590964591,-0.255746474267
0.96,2.41391941392,-0.295226964159,0.00096,2.38217338217,-0.332669551191
0.98,2.41391941392,-0.295226964159,0.00098,2.38217338217,-0.332669551191
1,2.41391941392,-0.295226964159,0.001,2.32967032967,-0.385172603694
1.02,2.41391941392,-0.295226964159,0.00102,2.32967032967,-0.385172603694
1.04,2.40415140415,-0.304994973927,0.00104,2.25763125763,-0.457211675733
1.06,2.40415140415,-0.304994973927,0.00106,2.25763125763,-0.457211675733
1.08,2.39682539683,-0.312320981253,0.00108,2.26251526252,-0.452327670849
1.1,2.39682539683,-0.312320981253,0.0011,2.26251526252,-0.452327670849
