25, 8322.014
18, 9445.667
7, 8014.6763
8, 13587.559
5, 11017.162
4, 8753.946
5, 8275.988
9, 10504.743
4, 9875.465
2, 2711.4568
2, 2682.54
2, 3449.0984
2, 7864.4165
2, 6874.128
2, 3632.7058
10, 10271.394
4, 10143.355
2, 3768.0532
4, 4642.992
2, 4337.666
4, 3863.372
2, 3437.5947
4, 7378.6006
4, 4925.491
4, 4519.26
5, 8297.341
7, 7834.0977
6, 6431.1255
3, 4618.175
2, 4423.928
3, 6760.5205
2, 7301.992
4, 9903.861
10, 10638.676
4, 5430.0566
4, 8603.385
6, 9117.408
5, 8947.351
4, 5978.723
4, 8698.954
5, 5905.694
3, 5987.435
3, 6272.971
3, 4571.059
7, 7296.2866
2, 3972.0713
2, 2333.8293
3, 5891.993
3, 4929.0166
3, 5233.199
3, 4489.55
3, 4073.9807
4, 5436.1504
4, 5155.6846
4, 5059.0796
4, 7328.3647
2, 2388.9136
2, 4619.4062
2, 3940.367
2, 3094.8057
11, 10037.908
6, 8946.244
16, 17661.77
12, 10648.683
9, 11905.092
30, 7323.0537
10, 10170.111
9, 12161.282
16, 15393.124
5, 10031.097
8, 9756.98
13, 10113.588
12, 9992.487
11, 12971.646
24, 13987.963
2, 5248.2163
2, 2399.4019
2, 3135.487
2, 1754.1423
2, 4754.975
2, 3707.482
2, 3934.8103
2, 2908.2227
2, 4246.6987
2, 3330.7505
2, 4349.798
2, 3718.2083
2, 2361.5974
2, 1875.3309
2, 2245.4995
2, 1892.8925
2, 2837.8208
2, 5321.709
2, 6908.173
2, 8381.99
2, 3158.8562
2, 6211.4126
2, 1805.5156
2, 3689.4216
2, 4349.561
2, 3022.7483
2, 2989.3406
2, 2465.4448
2, 4483.73
2, 5520.886
2, 5026.7886
2, 1439.4725
2, 5382.4844
2, 4193.4995
2, 6562.884
2, 2566.2524
2, 2441.7036
2, 6309.2324
2, 3417.7903
2, 2574.511
2, 2714.1448
7, 8635.529
5, 7907.9585
2, 7148.4897
2, 5001.4985
5, 7184.513
3, 5821.508
8, 8622.454
3, 8336.15
3, 2618.2246
2, 2155.8672
3, 7530.4214
3, 7709.3145
2, 7808.7163
2, 6857.685
2, 3730.0447
3, 4722.954
2, 5124.0884
2, 2134.2917
3, 3739.2437
2, 6698.1313
4, 6993.3223
2, 3052.6477
3, 2936.45
3, 3784.3628
2, 3736.6777
2, 5547.368
2, 7392.1235
2, 4180.089
4, 7481.25
2, 4683.8506
3, 7006.3193
4, 9548.454
2, 2765.7878
3, 1893.2177
3, 2951.6821
3, 3773.5898
3, 2665.4697
3, 4248.3325
2, 6196.63
2, 4166.573
2, 4055.2793
6, 11408.685
3, 5083.6436
2, 2265.1465
2, 2768.757
2, 2713.409
2, 4666.9185
3, 4201.0664
2, 3709.704
3, 5212.7373
2, 3668.1716
4, 7201.6274
2, 5214.355
2, 3376.466
3, 2100.3306
3, 3725.4907
2, 5545.1494
3, 2662.3745
3, 5446.6094
3, 5183.6284
3, 4336.0513
3, 3605.5486
2, 3796.6973
7, 8432.834
2, 1766.4473
2, 4312.9565
2, 2206.5798
3, 5605.6167
2, 6056.5493
3, 5678.473
6, 4546.2676
12, 8305.2705
4, 4936.921
6, 8686.37
2, 1795.3618
7, 6177.05
5, 7177.8843
12, 12190.469
2, 4999.0044
4, 6471.3286
6, 9951.148
3, 3558.1145
2, 3872.9434
2, 5813.2275
3, 6901.1646
3, 5387.731
3, 6331.375
3, 7733.2275
3, 6653.591
4, 9391.308
2, 6109.9785
2, 5157.9087
2, 4079.0542
2, 1822.5681
3, 1938.1284
3, 5650.648
3, 7140.8643
3, 3858.9583
2, 3669.6506
7, 14064.886
2, 5019.4473
2, 5040.1646
2, 3146.4966
2, 5734.4233
2, 3665.1929
2, 3960.5845
2, 2664.7532
2, 4852.582
2, 4274.672
2, 3913.703
2, 3656.1873
2, 2034.0929
2, 2765.8464
2, 1941.2014
2, 3773.5793
2, 2430.057
2, 1480.748
2, 2898.299
2, 4138.196
2, 2239.6846
2, 2290.9502
2, 5216.697
2, 6815.627
2, 3535.5144
2, 1573.1322
2, 3989.1768
2, 3891.9963
2, 7177.3135
2, 6464.6284
2, 3391.8018
2, 3434.043
2, 2716.9634
2, 3044.1008
2, 6214.8135
2, 2544.1685
2, 1368.1613
2, 932.3121
2, 2971.5166
2, 2168.9614
2, 2895.817
2, 6353.396
2, 3767.2305
2, 3119.719
2, 4050.9531
2, 7532.5635
2, 5024.9575
2, 7525.0586
10, 10924.013
11, 7967.2104
7, 8496.983
10, 7276.786
5, 10402.358
2, 2864.3777
7, 8754.376
