25, 7006.087
18, 6817.0522
7, 7483.846
8, 9023.412
5, 9430.407
4, 5837.666
5, 5749.0474
9, 9558.997
4, 6392.4185
2, 2825.7869
2, 5299.8164
2, 3307.5356
2, 4070.5508
2, 3780.9353
2, 6176.5713
10, 7439.358
4, 5087.9717
2, 2922.0562
4, 5977.6753
2, 3993.7158
4, 6426.56
2, 4494.6646
4, 6787.265
4, 4992.596
4, 8583.327
5, 7515.393
7, 7561.0845
6, 6622.2773
3, 3716.7458
2, 5027.769
3, 6861.138
2, 1812.6942
4, 6142.1777
10, 8504.647
4, 3450.0518
4, 4159.2524
6, 6556.9893
5, 7581.2144
4, 6431.297
4, 5514.1187
5, 7215.0254
3, 3181.3838
3, 5350.2944
3, 5584.116
7, 10962.485
2, 4990.8315
2, 3719.606
3, 4505.31
3, 5803.573
3, 5389.228
3, 5676.879
3, 3863.4841
4, 5042.822
4, 6420.339
4, 7426.9614
4, 5683.633
2, 1430.2699
2, 3934.3164
2, 3283.0994
2, 3440.7332
11, 12662.65
6, 9269.114
16, 10641.504
12, 6805.523
9, 11476.965
30, 7669.284
10, 8133.047
9, 6774.5737
16, 13267.94
5, 5523.921
8, 7742.7905
13, 10309.584
12, 11239.118
11, 9762.264
24, 9122.12
2, 4104.6504
2, 5291.575
2, 5550.6006
2, 2561.2415
2, 4087.9392
2, 2369.2556
2, 3674.3228
2, 2230.7007
2, 4024.6187
2, 4409.921
2, 4356.5527
2, 4099.7925
2, 4764.5205
2, 2953.0745
2, 1601.8384
2, 3329.037
2, 4996.0923
2, 2844.5918
2, 4573.434
2, 4801.6055
2, 2136.5864
2, 2010.1667
2, 1792.56
2, 5222.3857
2, 2159.955
2, 4216.916
2, 3394.2373
2, 2324.5078
2, 2265.1377
2, 4788.216
2, 2734.6118
2, 4314.3115
2, 2858.1814
2, 2779.2197
2, 3973.76
2, 5779.2207
2, 4716.381
2, 5814.568
2, 3218.467
2, 3550.559
2, 3938.498
7, 7593.12
5, 6838.5186
2, 2789.0845
2, 6855.8467
5, 9017.771
3, 5001.3726
8, 6339.7925
3, 7312.8335
3, 8906.8955
2, 6478.058
3, 4552.53
3, 5164.0996
2, 2885.3208
2, 4669.483
2, 3056.7134
3, 6329.544
2, 4426.6133
2, 2467.0637
3, 4020.7246
2, 1617.2095
4, 2447.7227
2, 3174.869
3, 6364.3413
3, 4090.5872
2, 871.568
2, 4145.984
2, 6825.855
2, 4382.2236
4, 5759.124
2, 1503.7937
3, 3714.4407
4, 8222.97
2, 6143.3594
3, 4692.3086
3, 5164.768
3, 2916.0508
3, 2632.4604
3, 1743.364
2, 6004.064
2, 2405.9707
2, 4368.8135
6, 8842.113
3, 5742.472
2, 3030.835
2, 2064.725
2, 2539.5361
2, 1389.5583
3, 5039.783
2, 3179.1216
3, 5095.2686
2, 1502.1548
4, 5205.6133
2, 4033.7754
2, 2345.5408
3, 3266.582
3, 7744.7607
2, 3265.3381
3, 2321.2205
3, 8045.8726
3, 4764.41
3, 5127.7075
3, 5415.8423
2, 2140.241
7, 11838.803
2, 4126.5747
2, 1154.4027
2, 2787.6157
3, 4614.544
2, 3357.6765
3, 6830.358
6, 7447.7676
12, 8499.503
4, 5847.219
6, 7125.9727
2, 4723.001
7, 7980.161
5, 5908.4595
12, 11668.582
2, 5415.4634
4, 6085.632
6, 8765.714
3, 4554.5767
2, 4741.5186
2, 5554.527
3, 5432.1616
3, 5434.851
3, 5789.7495
3, 3031.7615
3, 4119.8896
4, 9646.686
2, 3848.5916
2, 3790.515
2, 3653.505
2, 2889.3816
3, 4180.1616
3, 2944.9626
3, 3442.8655
3, 9306.512
2, 2412.738
7, 5844.8003
2, 3351.094
2, 2734.7104
2, 4350.4897
2, 3402.5078
2, 2337.4436
2, 3816.6252
2, 2595.37
2, 2250.6638
2, 8986.613
2, 4029.3665
2, 3170.409
2, 2106.4604
2, 3695.71
2, 3639.2993
2, 1998.408
2, 3297.1487
2, 5085.759
2, 2182.3455
2, 4929.1836
2, 4710.919
2, 3477.3157
2, 1287.6791
2, 3381.533
2, 3065.9753
2, 5838.865
2, 3368.7078
2, 3206.7932
2, 3768.4324
2, 3482.399
2, 3890.3787
2, 7782.4766
2, 1925.5985
2, 3150.6335
2, 4016.66
2, 5388.415
2, 5209.2075
2, 4663.507
2, 1746.1233
2, 5945.864
2, 2548.4104
2, 6911.7065
2, 5425.4653
2, 3411.5518
2, 3008.831
2, 4647.782
2, 4290.8486
2, 4370.4326
10, 9974.195
11, 11643.316
7, 8242.434
10, 9092.655
5, 6416.0156
2, 1675.437
7, 12909.879
