x,y,z,x0,y0,z0
1197.4953425774834,191.77496191596262,-45.936693036559426,-617.8324476540922,-477.4998604041565,0
1208.2177859960132,134.92721875066178,38.7349300211054,-625.8008487143704,-426.471005824585,0
,,,,,0
515.3009109111696,-1183.3472426176909,-234.70892251219487,-784.7934848633674,438.64841687499916,0
509.8753724153118,-1166.3512017480857,-233.26957709155263,-763.8401732952931,431.57962921007186,0
,,,,,0
843.7758093256233,164.65913254651392,-48.79023521635674,-244.70822883018653,-358.6551720333748,0
844.1403144991604,168.59810046030185,-55.67219848318817,-243.7697661784647,-364.1209590311295,0
,,,,,0
843.7758093256233,164.65913254651392,-48.79023521635674,-244.70822883018653,-358.6551720333748,0
849.1821831898787,162.0902529953324,-46.59966092360644,-250.50110283375957,-359.26742923277396,0
,,,,,0
843.7758093256233,164.65913254651392,-48.79023521635674,-244.70822883018653,-358.6551720333748,0
864.2366086608844,105.48932497211848,45.30087722480275,-252.1988670864588,-301.904495627396,0
,,,,,0
843.7758093256233,164.65913254651392,-48.79023521635674,-244.70822883018653,-358.6551720333748,0
736.994229823144,236.0343383837622,-102.08006658806684,-134.66921718218472,-344.3617494153794,0
,,,,,0
-64.42495838862821,695.4418514810828,159.4918064235482,459.01931921866316,-455.19143444950697,0
-87.45815704863946,762.8991184779654,185.81772564877983,533.2517149654956,-478.0787217567184,0
,,,,,0
-64.42495838862821,695.4418514810828,159.4918064235482,459.01931921866316,-455.19143444950697,0
-54.96979303231245,696.3510229529082,160.85762930772586,450.4195887380696,-458.7313942569708,0
,,,,,0
-64.42495838862821,695.4418514810828,159.4918064235482,459.01931921866316,-455.19143444950697,0
-67.23469586452309,693.1347279820459,159.24694494428851,457.84197516433215,-452.3973152303733,0
,,,,,0
-64.42495838862821,695.4418514810828,159.4918064235482,459.01931921866316,-455.19143444950697,0
-64.62424614380515,698.0740715223352,159.67872293896517,460.2905095374389,-458.23045654808385,0
,,,,,0
-885.4570964894164,8.142514574744643,-118.30847655804455,407.6512862583536,218.54751967866088,0
-882.1806730851436,15.206720385782159,-119.77376133202482,412.98346041542317,217.72375544665573,0
,,,,,0
-885.4570964894164,8.142514574744643,-118.30847655804455,407.6512862583536,218.54751967866088,0
-885.8449151815332,3.12993291920249,-116.04421187307082,401.92666408236545,219.48260340117824,0
,,,,,0
-885.4570964894164,8.142514574744643,-118.30847655804455,407.6512862583536,218.54751967866088,0
-842.9328987552659,48.16883569737111,-95.79596763512016,398.906520640808,172.86200065712245,0
,,,,,0
-885.4570964894164,8.142514574744643,-118.30847655804455,407.6512862583536,218.54751967866088,0
-891.2736981231194,4.587079088924645,-121.10118231095083,408.6409377813703,224.72575141790847,0
,,,,,0
663.4601350042968,413.1501162952658,-359.5769149034408,-214.55798327499565,-612.9422848523897,0
716.8329261036845,359.26262613929197,-313.8969422123116,-222.3813491983218,-557.015372678416,0
,,,,,0
663.4601350042968,413.1501162952658,-359.5769149034408,-214.55798327499565,-612.9422848523897,0
666.7195418153723,418.45655667218415,-361.75111422003465,-213.9351853340377,-621.202191069278,0
,,,,,0
663.4601350042968,413.1501162952658,-359.5769149034408,-214.55798327499565,-612.9422848523897,0
670.0606754497876,408.1005817182317,-359.00182169525414,-220.72624233998488,-613.6213337462544,0
,,,,,0
663.4601350042968,413.1501162952658,-359.5769149034408,-214.55798327499565,-612.9422848523897,0
657.5435908403986,414.84607547669475,-358.164769301327,-208.372661252504,-612.3634235006189,0
,,,,,0
972.0202131066221,1.885161229714363,164.84542337654202,-373.3543954157458,-323.73424777157743,0
971.6087933521687,-2.10440859156892,170.9530584065415,-374.05397666485845,-319.44844737578336,0
,,,,,0
972.0202131066221,1.885161229714363,164.84542337654202,-373.3543954157458,-323.73424777157743,0
951.7981537232771,65.70265696048504,67.93784061137609,-365.47130914176734,-376.41063081515915,0
,,,,,0
972.0202131066221,1.885161229714363,164.84542337654202,-373.3543954157458,-323.73424777157743,0
950.44607074541,34.25157010718687,127.0930547952861,-345.9000971156282,-319.9048572886236,0
,,,,,0
1183.3037560754353,531.4430149075513,-375.2271978520871,-688.0977058270756,-783.1720501734893,0
1180.0761085885301,528.7457963136912,-372.133242438003,-689.334770232059,-775.7025123417689,0
,,,,,0
1183.3037560754353,531.4430149075513,-375.2271978520871,-688.0977058270756,-783.1720501734893,0
1077.8629831101448,481.60572151388897,-367.9042260044982,-577.5212110256281,-766.7746891802253,0
,,,,,0
1183.3037560754353,531.4430149075513,-375.2271978520871,-688.0977058270756,-783.1720501734893,0
1189.9125893147884,534.6874186460421,-376.4039025393315,-695.2982738094439,-784.3631687254504,0
,,,,,0
-90.63625207289435,675.0624061122028,156.2703506303908,455.0009927735192,-430.86812571089126,0
-67.23469586452309,693.1347279820459,159.24694494428851,457.84197516433215,-452.3973152303733,0
,,,,,0
-90.63625207289435,675.0624061122028,156.2703506303908,455.0009927735192,-430.86812571089126,0
-101.0767144173208,667.4155496940789,154.75198856542548,452.0405696814017,-420.6601284052933,0
,,,,,0
1304.6533187538514,590.3157945336221,-391.6653551512124,-819.3118474882586,-802.1186275064437,0
1299.8567834055912,586.8015710809215,-388.00203575287566,-820.37828231943,-794.5155062857922,0
,,,,,0
1304.6533187538514,590.3157945336221,-391.6653551512124,-819.3118474882586,-802.1186275064437,0
1297.5499677675089,586.7428559395486,-389.9874625474851,-811.2751945979708,-801.1278840386702,0
,,,,,0
-572.0709488717437,1104.9433479398235,220.59282654541724,1097.1056705231288,-619.8440932815487,0
-569.0134393830541,1099.7988974336165,219.00142963012144,1095.791822809991,-628.0928675492275,0
,,,,,0
-572.0709488717437,1104.9433479398235,220.59282654541724,1097.1056705231288,-619.8440932815487,0
-567.4896153516013,1096.7824807151053,217.21087689134174,1090.8862225856324,-611.1389091018206,0
,,,,,0
-572.0709488717437,1104.9433479398235,220.59282654541724,1097.1056705231288,-619.8440932815487,0
-570.1697009571972,1101.3657178751814,218.72488631415968,1106.1063804995736,-566.7224322751271,0
,,,,,0
-620.8875156906954,465.5207704634606,2.3149517909968784,624.6665087160127,-69.78109342489016,0
-628.2003341644362,473.47469554074087,6.0752373180336665,633.3856798979109,-74.85726220506109,0
,,,,,0
-620.8875156906954,465.5207704634606,2.3149517909968784,624.6665087160127,-69.78109342489016,0
-618.236917910522,463.9178040121023,3.8943318696225284,624.2143403476542,-73.02049060686365,0
,,,,,0
-620.8875156906954,465.5207704634606,2.3149517909968784,624.6665087160127,-69.78109342489016,0
-656.7378389486565,478.02050444350823,-22.250725030271163,631.2357472780656,-27.279311840069116,0
,,,,,0
-1062.7098692284678,618.8547048048969,-103.79884472978425,1077.46620666698,110.44516216920141,0
-1067.6589232217634,611.0869406526397,-108.39352563388145,1082.3120865406863,109.62139793719626,0
,,,,,0
-1062.7098692284678,618.8547048048969,-103.79884472978425,1077.46620666698,110.44516216920141,0
-933.3819907038823,728.9879208921702,9.712105542155621,1056.4787691839008,-14.82266082027112,0
,,,,,0
-202.8813414448114,923.5497742133944,126.76587403944876,667.9552313940969,-595.8881388628889,0
-202.5581124007535,922.6531917174914,126.36765348015619,668.5780293362673,-595.1089024277214,0
,,,,,0
-202.8813414448114,923.5497742133944,126.76587403944876,667.9552313940969,-595.8881388628889,0
-204.5499932378621,928.1777017926415,128.82438724241186,665.9759283468511,-600.6414811199415,0
,,,,,0
951.3846134745437,70.43682491251373,59.99204317735818,-363.8417967190778,-381.6871746787267,0
952.5465534782403,70.77260559346063,59.51825704421383,-365.2238962610131,-381.77623027161104,0
,,,,,0
951.3846134745437,70.43682491251373,59.99204317735818,-363.8417967190778,-381.6871746787267,0
940.1731110846241,89.02197846447423,37.32385206404836,-345.9171600731306,-378.89305545959303,0
,,,,,0
951.3846134745437,70.43682491251373,59.99204317735818,-363.8417967190778,-381.6871746787267,0
947.4481699279664,78.60590789258426,47.04646723646764,-362.3573194345528,-387.9544620100677,0
,,,,,0
951.3846134745437,70.43682491251373,59.99204317735818,-363.8417967190778,-381.6871746787267,0
951.7981537232771,65.70265696048504,67.93784061137609,-365.47130914176734,-376.41063081515915,0
,,,,,0
902.9761634056141,113.46248309393599,19.85812883605516,-298.4650758129505,-336.62504480579685,0
939.3355775584604,65.74154762289503,78.73560009638956,-337.368618463832,-343.17063086420933,0
,,,,,0
902.9761634056141,113.46248309393599,19.85812883605516,-298.4650758129505,-336.62504480579685,0
911.0001063062003,88.02764307983065,61.550049348621535,-298.90018122380656,-313.35927122942013,0
,,,,,0
902.9761634056141,113.46248309393599,19.85812883605516,-298.4650758129505,-336.62504480579685,0
880.2325400592429,153.9129784608971,-40.109007162782014,-284.0639398494265,-364.0319034390361,0
,,,,,0
1194.2796755980319,197.3924856179595,-53.715521544230874,-618.0201401841941,-481.4517023276229,0
1304.3793765176902,227.5083661648715,-53.643243191266585,-728.5881035074967,-497.04756298809156,0
,,,,,0
1194.2796755980319,197.3924856179595,-53.715521544230874,-618.0201401841941,-481.4517023276229,0
1189.0838151794385,198.12528965607632,-56.002577587895296,-612.8756585572265,-481.17340360055135,0
,,,,,0
1194.2796755980319,197.3924856179595,-53.715521544230874,-618.0201401841941,-481.4517023276229,0
1191.331011941526,204.68677800592624,-63.751532832744886,-618.1651753211462,-487.5297465247767,0
,,,,,0
-315.3467223642534,-1094.9505164677596,389.12798640746325,-355.7880808724999,887.4774718045198,0
-316.13562366032136,-1096.8889556757622,390.365160884232,-353.6637426883021,885.4291931737165,0
,,,,,0
-315.3467223642534,-1094.9505164677596,389.12798640746325,-355.7880808724999,887.4774718045198,0
-314.1653137166158,-1092.047632602984,387.27527221777365,-359.4992740862374,885.0841027521794,0
,,,,,0
556.4328729250499,581.4427581316673,-366.0185104910502,-28.99832260509561,-769.5020167041024,0
589.7584042305373,559.4738275843234,-380.88254205940154,-57.81765748964606,-774.2664909103646,0
,,,,,0
556.4328729250499,581.4427581316673,-366.0185104910502,-28.99832260509561,-769.5020167041024,0
508.2847702527451,587.2268964418191,-322.75797490894485,19.818798239517406,-764.6150910581187,0
,,,,,0
556.4328729250499,581.4427581316673,-366.0185104910502,-28.99832260509561,-769.5020167041024,0
554.8322236122713,585.1914515361077,-365.99943058480886,-26.711886326443317,-784.0848699983788,0
,,,,,0
-707.2315390276988,-268.94165941210946,82.18310194211328,-149.8211232673287,125.26178639371165,0
-702.6018611286876,-268.188357756546,79.44124792915974,-147.48349811738152,134.5680958244205,0
,,,,,0
-1081.9485763515918,-74.45403050632483,-275.60947006530387,674.9851698026532,441.85441821013535,0
-1107.977134663778,-122.73840058897514,-276.65568433597747,642.8556212014289,446.69681605928145,0
,,,,,0
-1081.9485763515918,-74.45403050632483,-275.60947006530387,674.9851698026532,441.85441821013535,0
-1079.678364959039,-70.23119696232759,-275.5042497280555,677.7920262796738,441.43140414492336,0
,,,,,0
458.4714288504675,520.561417269675,-264.0553237563368,13.300748548759447,-622.4489693664951,0
462.6703369576776,528.6154970847499,-267.6650706869756,29.570278337582113,-620.512010226204,0
,,,,,0
458.4714288504675,520.561417269675,-264.0553237563368,13.300748548759447,-622.4489693664951,0
465.1148175150993,516.728418203485,-267.90064527567137,7.704098553433291,-623.1391502095693,0
,,,,,0
458.4714288504675,520.561417269675,-264.0553237563368,13.300748548759447,-622.4489693664951,0
451.4437812867597,508.0612973877165,-255.45084523168856,10.127038490892593,-597.7917021555519,0
,,,,,0
458.4714288504675,520.561417269675,-264.0553237563368,13.300748548759447,-622.4489693664951,0
499.42685036130894,593.8400255471406,-316.6296853990198,33.90426949227754,-762.5334165804779,0
,,,,,0
-774.7812417086136,818.71108084883,109.54665554781832,929.4535835416737,-252.52316951104385,0
-750.8751720784511,792.7205065403423,101.4291287989201,936.910095882941,-213.13833366847467,0
,,,,,0
902.6590370749637,-589.5506048557016,213.0937422483222,-514.1152616873891,6.10540344902119,0
890.4169722289141,-581.4297451492358,209.2752763517231,-466.9873736161179,-7.275199344875727,0
,,,,,0
902.6590370749637,-589.5506048557016,213.0937422483222,-514.1152616873891,6.10540344902119,0
909.9553107827186,-594.3892742367436,215.3613835808382,-523.3121956732932,-3.3122254721998976,0
,,,,,0
902.6590370749637,-589.5506048557016,213.0937422483222,-514.1152616873891,6.10540344902119,0
892.9704359654746,-583.1246547036498,210.07803813166893,-502.50391924217075,21.05561106246248,0
,,,,,0
902.6590370749637,-589.5506048557016,213.0937422483222,-514.1152616873891,6.10540344902119,0
908.6439082964298,-593.5199619263384,214.95601781006474,-517.5107901903627,-5.093337325141235,0
,,,,,0
1647.231250420994,-21.3830308674828,358.56667547860206,-1100.3472857469696,-241.30216483925358,0
1640.796931157605,-22.196600863461168,357.9707342592073,-1093.6244805698198,-240.30028942227068,0
,,,,,0
1647.231250420994,-21.3830308674828,358.56667547860206,-1100.3472857469696,-241.30216483925358,0
1653.2086986508918,-20.879056376676697,360.7561416173471,-1101.3454687493438,-234.6563912387473,0
,,,,,0
1647.231250420994,-21.3830308674828,358.56667547860206,-1100.3472857469696,-241.30216483925358,0
1749.7008336178048,-10.880606108903741,380.80700442102665,-1212.689796631126,-257.94442871275186,0
,,,,,0
1647.231250420994,-21.3830308674828,358.56667547860206,-1100.3472857469696,-241.30216483925358,0
1695.613454913981,7.914489650724217,330.8297530058208,-1092.8395845344073,-295.58154855000794,0
,,,,,0
951.7981537232771,65.70265696048504,67.93784061137609,-365.47130914176734,-376.41063081515915,0
960.446401189018,65.27784118111548,64.10260608821702,-373.92600448540884,-377.71306885763244,0
,,,,,0
951.7981537232771,65.70265696048504,67.93784061137609,-365.47130914176734,-376.41063081515915,0
936.0756935569935,87.41327508515133,41.049442083489254,-346.64233575789075,-373.42726846183837,0
,,,,,0
718.4748985332569,358.12071357052673,-314.5287251752783,-227.65380300595146,-562.1805970506804,0
722.4525682082874,353.7457135582698,-309.75678907032324,-228.24247503190458,-557.861400808049,0
,,,,,0
718.4748985332569,358.12071357052673,-314.5287251752783,-227.65380300595146,-562.1805970506804,0
826.2944666714443,282.50747577842867,-253.64755635403986,-338.69952913326,-577.8877772016613,0
,,,,,0
718.4748985332569,358.12071357052673,-314.5287251752783,-227.65380300595146,-562.1805970506804,0
670.0606754497876,408.1005817182317,-359.00182169525414,-220.72624233998488,-613.6213337462544,0
,,,,,0
-549.166201506953,635.362824777255,85.23412728682025,707.6777959953956,-264.44548697511766,0
-544.6923996294925,630.7339289188618,85.90642144435667,704.8197506470802,-259.191207009969,0
,,,,,0
-549.166201506953,635.362824777255,85.23412728682025,707.6777959953956,-264.44548697511766,0
-552.8404951972783,638.6953591684508,83.85021132118416,711.0391985845768,-267.1839464489952,0
,,,,,0
-536.9995415200161,620.7281213286778,81.01696643762831,697.8239381535287,-247.36907708719798,0
-552.6212012472364,622.5880924793402,75.82370586029849,710.7235338750253,-234.4003564100946,0
,,,,,0
-536.9995415200161,620.7281213286778,81.01696643762831,697.8239381535287,-247.36907708719798,0
-541.3937726930649,626.4887058114784,84.03245117746921,702.0726145219245,-254.22635772031023,0
,,,,,0
-536.9995415200161,620.7281213286778,81.01696643762831,697.8239381535287,-247.36907708719798,0
-533.8828773973258,617.052561575384,79.14729540983137,694.9829557627158,-242.89403355721677,0
,,,,,0
-756.3285043635216,-325.6722742831986,-5.932585867485731,122.60605303264371,356.6282160586779,0
-752.4426235226908,-324.74977346913727,-7.332849714219963,119.02283199835584,350.8952622830611,0
,,,,,0
-1219.578101364681,-488.099333641837,101.78066523149297,499.0234226157209,762.5102114397467,0
-1278.9214690814779,-504.6145303095142,99.58498537904102,508.74930827813813,827.7990927904764,0
,,,,,0
-1219.578101364681,-488.099333641837,101.78066523149297,499.0234226157209,762.5102114397467,0
-1214.653196181302,-486.63997588023335,101.25804188165434,498.05936552835163,756.7883896133394,0
,,,,,0
-1219.578101364681,-488.099333641837,101.78066523149297,499.0234226157209,762.5102114397467,0
-1264.5654139507305,-501.01669307716753,104.27172423889584,472.78059428372677,784.8297693443966,0
,,,,,0
-513.1757215715663,1000.179102534983,177.38072517546297,1011.7055692212915,-537.04465603006,0
-497.39843329722396,972.1093527396954,165.83196055369305,988.3378491951153,-510.7287284058969,0
,,,,,0
-513.1757215715663,1000.179102534983,177.38072517546297,1011.7055692212915,-537.04465603006,0
-545.9949432949829,1058.7561698869727,201.895420590053,1061.034578783703,-590.8008381335085,0
,,,,,0
-513.1757215715663,1000.179102534983,177.38072517546297,1011.7055692212915,-537.04465603006,0
-516.9004699127877,1006.4645119746514,179.33778079837222,1022.0798472615265,-536.2431556956826,0
,,,,,0
-1283.7063601653342,-379.878790199141,-123.72667790292043,624.3252495708139,772.4844378151108,0
-1246.6417212370818,-369.61913271859834,-123.01833838933213,617.892514667568,729.6264338595433,0
,,,,,0
-1283.7063601653342,-379.878790199141,-123.72667790292043,624.3252495708139,772.4844378151108,0
-1220.798735747306,-488.40363011778334,100.83254236035096,504.9954576712508,757.5787579977163,0
,,,,,0
-1283.7063601653342,-379.878790199141,-123.72667790292043,624.3252495708139,772.4844378151108,0
-1283.965532644174,-369.14698987820987,-141.37487746909295,630.7579844740596,773.5085771305125,0
,,,,,0
-1283.7063601653342,-379.878790199141,-123.72667790292043,624.3252495708139,772.4844378151108,0
-1310.5787418579132,-381.03544288932187,-133.85782930115613,629.2223183170273,801.9284431299442,0
,,,,,0
898.0346400106687,384.51389485176185,-323.0211480044754,-455.18833864079767,-656.6351849891718,0
903.4436761073524,386.99225124273454,-322.87816312302436,-460.63142202102676,-657.4255533735487,0
,,,,,0
898.0346400106687,384.51389485176185,-323.0211480044754,-455.18833864079767,-656.6351849891718,0
795.6028467205612,338.84050736873786,-317.1236308801258,-344.25352173543627,-640.8946089905626,0
,,,,,0
898.0346400106687,384.51389485176185,-323.0211480044754,-455.18833864079767,-656.6351849891718,0
894.3062971061333,381.20011078404883,-320.6318707618247,-455.9220458049152,-650.1786545228526,0
,,,,,0
898.0346400106687,384.51389485176185,-323.0211480044754,-455.18833864079767,-656.6351849891718,0
901.7730626687137,388.19399191019613,-325.15849239748457,-454.488757391685,-662.7577569823723,0
,,,,,0
947.4481699279664,78.60590789258426,47.04646723646764,-362.3573194345528,-387.9544620100677,0
851.0133391544009,167.82940806749346,-59.057411656846185,-254.86921990345985,-372.6035042298332,0
,,,,,0
947.4481699279664,78.60590789258426,47.04646723646764,-362.3573194345528,-387.9544620100677,0
949.3352815913363,79.2199056389066,45.866467028869984,-364.4901890968956,-388.2438926863486,0
,,,,,0
851.0133391544009,167.82940806749346,-59.057411656846185,-254.86921990345985,-372.6035042298332,0
844.9291661023867,173.92055175514,-65.24209910124328,-248.70096083847062,-371.83539974308417,0
,,,,,0
851.0133391544009,167.82940806749346,-59.057411656846185,-254.86921990345985,-372.6035042298332,0
834.8712727370727,215.2306343449344,-135.29684772584625,-247.23354651023558,-425.52479015285826,0
,,,,,0
851.0133391544009,167.82940806749346,-59.057411656846185,-254.86921990345985,-372.6035042298332,0
855.8048135840518,160.07448789304948,-47.48203744445348,-255.87593438519139,-365.8686750372336,0
,,,,,0
1024.9942005894377,440.89471541735566,-327.5064405254907,-591.171576867532,-676.3832626557124,0
1018.9666740510788,440.6342273605555,-328.85896084295456,-584.5511494341844,-675.4259150347763,0
,,,,,0
1024.9942005894377,440.89471541735566,-327.5064405254907,-591.171576867532,-676.3832626557124,0
1126.0801776912456,487.2016522458472,-332.68576434700515,-701.0228959842196,-692.2796859408805,0
,,,,,0
1024.9942005894377,440.89471541735566,-327.5064405254907,-591.171576867532,-676.3832626557124,0
1027.2962868985815,445.3885137108746,-329.75328843932823,-590.6852825841688,-682.0605566860731,0
,,,,,0
1024.9942005894377,440.89471541735566,-327.5064405254907,-591.171576867532,-676.3832626557124,0
1019.7569858057615,436.9696044115444,-324.081416239431,-591.8711581166448,-668.301467623802,0
,,,,,0
-547.2654731887494,614.5707326147473,69.18090202778934,704.0433860898129,-223.35746292328207,0
-562.6413050588648,623.2029885352651,64.82258748099142,719.3147328762614,-218.67091236069487,0
,,,,,0
-547.2654731887494,614.5707326147473,69.18090202778934,704.0433860898129,-223.35746292328207,0
-545.1660301650662,612.9032044238779,70.46881069805306,701.4498165797542,-224.2368869005433,0
,,,,,0
-207.59807014486012,647.7321952635724,203.16042770169355,392.0642747623536,-437.3469200756292,0
-202.3726574632277,647.3998734628116,192.36836529658675,404.4263873279795,-430.6788825767041,0
,,,,,0
-207.59807014486012,647.7321952635724,203.16042770169355,392.0642747623536,-437.3469200756292,0
-210.9356192268757,654.6364582421703,207.04515228167367,380.77712850604416,-443.4360962219925,0
,,,,,0
-207.59807014486012,647.7321952635724,203.16042770169355,392.0642747623536,-437.3469200756292,0
-216.38626035432088,630.4403702554514,219.52491393072722,382.85880929709214,-421.71766356753227,0
,,,,,0
-207.59807014486012,647.7321952635724,203.16042770169355,392.0642747623536,-437.3469200756292,0
-208.13799304485795,661.599725333721,204.175954913347,403.8889041733213,-447.90000780276426,0
,,,,,0
-655.3190678626231,607.7474152677064,26.28781800126726,764.8301714823456,-93.51440886173455,0
-657.7779956845847,610.074552506181,26.674387476886785,765.6065360396129,-89.42898355012807,0
,,,,,0
-655.3190678626231,607.7474152677064,26.28781800126726,764.8301714823456,-93.51440886173455,0
-653.321769247376,610.3621919436372,28.292857630479933,764.557164165944,-95.78532647435341,0
,,,,,0
-655.3190678626231,607.7474152677064,26.28781800126726,764.8301714823456,-93.51440886173455,0
-737.664966431271,697.2345985583294,47.70924502961282,892.2563366216364,-96.73154214608019,0
,,,,,0
-655.3190678626231,607.7474152677064,26.28781800126726,764.8301714823456,-93.51440886173455,0
-652.8310029740394,602.4899325488274,23.712248858950595,758.7216327680086,-93.24724208387245,0
,,,,,0
179.9657531642343,-1137.1026437243638,-119.99252876341971,-710.8170334766465,725.94175871473,0
182.87317783898044,-1208.3760272071224,-125.87908519460602,-790.1341904997944,714.5871706532178,0
,,,,,0
179.9657531642343,-1137.1026437243638,-119.99252876341971,-710.8170334766465,725.94175871473,0
178.32634719070205,-1096.5456649375426,-116.89798235892,-665.421035571867,732.8213032454702,0
,,,,,0
179.9657531642343,-1137.1026437243638,-119.99252876341971,-710.8170334766465,725.94175871473,0
180.11877737809147,-1141.5803117964833,-119.7838955190608,-709.6738153373204,731.6858444395563,0
,,,,,0
1222.1154356108318,-22.5976243494097,244.63850450371893,-638.9819832304136,-294.4794855909313,0
1221.03998619172,-14.761948890501326,235.0910176526639,-637.7619817841451,-302.31637774339856,0
,,,,,0
1222.1154356108318,-22.5976243494097,244.63850450371893,-638.9819832304136,-294.4794855909313,0
1228.9224168324238,-22.590413034426863,245.52747412272893,-645.6962569294185,-295.44796516107687,0
,,,,,0
1222.1154356108318,-22.5976243494097,244.63850450371893,-638.9819832304136,-294.4794855909313,0
1216.0663460434844,-25.484584310633885,249.1729675175045,-639.9204458821354,-287.2771145370729,0
,,,,,0
1222.1154356108318,-22.5976243494097,244.63850450371893,-638.9819832304136,-294.4794855909313,0
1215.6518075629278,-22.72792921425176,243.93990201550727,-632.318898403916,-293.5221379699951,0
,,,,,0
-854.5903764597604,796.8354007890197,52.30502351785206,1034.40783391336,-76.96120058112065,0
-850.9847480502864,801.3386779875568,55.98464257219427,1033.7935674493347,-80.33418115202518,0
,,,,,0
-854.5903764597604,796.8354007890197,52.30502351785206,1034.40783391336,-76.96120058112065,0
-858.8996048414857,791.4164129977912,47.898041324220664,1035.167135513125,-72.92030306556084,0
,,,,,0
-854.5903764597604,796.8354007890197,52.30502351785206,1034.40783391336,-76.96120058112065,0
-858.2415894458976,801.5724793942937,53.95108383462473,1039.62909884727,-77.82949260917248,0
,,,,,0
-854.5903764597604,796.8354007890197,52.30502351785206,1034.40783391336,-76.96120058112065,0
-859.00282790143,770.7673101300957,35.30395344360493,1010.9803935353191,-73.04275450528249,0
,,,,,0
-318.4637320923794,452.2586777045541,126.0897989308956,418.90430659965824,-200.93771747732936,0
-320.93719946692016,446.93263635341214,128.37723387611214,415.20164486406577,-197.38662572144707,0
,,,,,0
-318.4637320923794,452.2586777045541,126.0897989308956,418.90430659965824,-200.93771747732936,0
-303.21443391213126,484.80649479365104,110.69221125569402,442.33174697648684,-223.40199071932875,0
,,,,,0
-318.4637320923794,452.2586777045541,126.0897989308956,418.90430659965824,-200.93771747732936,0
-300.46159703465446,466.48405307478566,132.25788164792246,406.02177383566413,-214.3851119656918,0
,,,,,0
-729.239452403392,258.99720108718384,-30.65858951751685,500.021605618095,50.10999815971205,0
-732.3048544223354,258.3503289684187,-32.59020533966542,503.39153968542115,50.622067817017424,0
,,,,,0
-729.239452403392,258.99720108718384,-30.65858951751685,500.021605618095,50.10999815971205,0
-727.2055255122274,261.63811451087133,-28.70146969193995,497.67544898879044,49.75377578896559,0
,,,,,0
-729.239452403392,258.99720108718384,-30.65858951751685,500.021605618095,50.10999815971205,0
-733.7844218375863,252.06578707521285,-35.22955398824737,499.79978717298826,55.64257685193225,0
,,,,,0
-729.239452403392,258.99720108718384,-30.65858951751685,500.021605618095,50.10999815971205,0
-694.8981391738475,331.10903842696945,1.3382929839761586,529.1651366915544,-1.8205442955394964,0
,,,,,0
1747.6446652320915,270.5300736294747,34.080282804477434,-1189.876622715898,-507.40027563183,0
1742.469224510326,269.2220810398619,34.241457788355504,-1184.1775949767698,-506.6766989411277,0
,,,,,0
