x,y,z,x0,y0,z0
372.1320367064515,-314.8945119174909,-15.359176571285412,310.07711305312455,194.97028869902664,0
369.67325532525905,-309.9119975994309,-15.54982393301839,312.01407219341576,192.24005549414775,0
,,,,,0
372.1320367064515,-314.8945119174909,-15.359176571285412,310.07711305312455,194.97028869902664,0
397.48754527385785,-353.33488060501276,-0.0421020094849708,253.83850630524208,211.5223275050068,0
,,,,,0
372.1320367064515,-314.8945119174909,-15.359176571285412,310.07711305312455,194.97028869902664,0
403.5191683567229,-315.21231089480176,-16.775700569922368,337.82906210869186,210.36197839322125,0
,,,,,0
-711.7508460960444,21.392063512816772,77.92507781684552,-870.4660868093412,-142.05993651333623,0
-705.6970511724962,21.044103242607942,75.1463110756065,-861.6384511898914,-141.76131725667574,0
,,,,,0
-711.7508460960444,21.392063512816772,77.92507781684552,-870.4660868093412,-142.05993651333623,0
-719.4646307208187,21.860121504906374,77.64943601053078,-880.5405007260081,-143.96256777794642,0
,,,,,0
-711.7508460960444,21.392063512816772,77.92507781684552,-870.4660868093412,-142.05993651333623,0
-767.4404380835838,23.463042131475145,26.31606352202635,-881.252945467501,-98.81986812719458,0
,,,,,0
719.0469229272722,-283.9414420889669,-78.67510772405772,731.7442122296402,231.38477407206176,0
731.571802924839,-272.94471768919084,-79.18705076837213,729.5512182614873,223.2537983082722,0
,,,,,0
719.0469229272722,-283.9414420889669,-78.67510772405772,731.7442122296402,231.38477407206176,0
711.7201343432642,-289.7210581865404,-77.77142519936649,723.8293964342889,231.48715781723712,0
,,,,,0
719.0469229272722,-283.9414420889669,-78.67510772405772,731.7442122296402,231.38477407206176,0
726.400199742012,-292.5092258086711,-79.27792310923978,733.9706020446305,238.91851132253032,0
,,,,,0
719.0469229272722,-283.9414420889669,-78.67510772405772,731.7442122296402,231.38477407206176,0
723.9966002125171,-287.94390628320633,-79.07915119265716,740.1488337838781,231.23119845429866,0
,,,,,0
380.3986567568427,-341.3329859120997,-4.128503070678034,266.79609503313606,205.7120499653946,0
386.6860070703599,-351.0047675772381,-0.19109611616261768,252.1353180959757,209.79886779415042,0
,,,,,0
380.3986567568427,-341.3329859120997,-4.128503070678034,266.79609503313606,205.7120499653946,0
361.99852331381226,-313.0261073215338,-15.651208150509888,303.2643602176409,192.98233764697238,0
,,,,,0
443.76990480747367,305.29618240818303,105.72457539484365,554.0560410244477,-192.09145999651562,0
442.1622637333724,304.2514573409547,104.36007582737707,557.8631676097737,-191.56247731351363,0
,,,,,0
443.76990480747367,305.29618240818303,105.72457539484365,554.0560410244477,-192.09145999651562,0
451.697849805574,310.44815507456855,112.45348876678885,548.0225246241315,-201.25480519153086,0
,,,,,0
443.76990480747367,305.29618240818303,105.72457539484365,554.0560410244477,-192.09145999651562,0
450.24539443732004,309.5042773914883,111.22070443844906,551.206262060058,-200.3504154420775,0
,,,,,0
-998.9249186245386,74.75402476405291,403.52306941018134,-1089.3536015552995,-295.5161065977493,0
-1043.758681432535,79.14979166709348,433.03213428707846,-1152.1600582608044,-300.933913113785,0
,,,,,0
-998.9249186245386,74.75402476405291,403.52306941018134,-1089.3536015552995,-295.5161065977493,0
-949.6103098259742,70.50052104473434,358.8409255293587,-1020.2130658247793,-289.53518948264275,0
,,,,,0
-998.9249186245386,74.75402476405291,403.52306941018134,-1089.3536015552995,-295.5161065977493,0
-1002.8420885288184,78.42354407168426,411.3205871047286,-1088.6300248653881,-301.5482155854436,0
,,,,,0
563.5040257115382,-386.72526249983144,-37.97986559904775,396.2383989278904,281.68078889765144,0
562.050910464764,-384.7382235113742,-38.08841291992623,395.9601002000279,279.94026522906375,0
,,,,,0
563.5040257115382,-386.72526249983144,-37.97986559904775,396.2383989278904,281.68078889765144,0
562.5462211544598,-390.09619211286514,-37.96543977517649,396.68367688993925,284.530469805437,0
,,,,,0
563.5040257115382,-386.72526249983144,-37.97986559904775,396.2383989278904,281.68078889765144,0
569.7155761850437,-395.2067651774075,-37.53401466897188,408.895425031085,281.4760214073007,0
,,,,,0
-1163.4673914520201,44.10306862044657,-87.95398105111859,-1247.5831257702323,20.354811275135074,0
-1156.3734793827161,43.74180452388419,-81.50526647507479,-1246.3140835745965,15.03938850427472,0
,,,,,0
-1163.4673914520201,44.10306862044657,-87.95398105111859,-1247.5831257702323,20.354811275135074,0
-1161.880563462707,43.74103951017509,-94.58778003176687,-1248.4514177974931,24.60373670051959,0
,,,,,0
-1163.4673914520201,44.10306862044657,-87.95398105111859,-1247.5831257702323,20.354811275135074,0
-1157.7068256091475,43.715239021691026,-89.37101418984291,-1240.26943522428,20.97764572505301,0
,,,,,0
-1163.4673914520201,44.10306862044657,-87.95398105111859,-1247.5831257702323,20.354811275135074,0
-1266.3779791199674,49.43334021367329,-66.39777900029694,-1391.630546855309,8.111421745992777,0
,,,,,0
713.9302317481992,220.273827359048,-118.81429740813054,1009.3416264210786,-37.65411235467701,0
722.4891796849084,229.7576572421455,-115.48876025156004,1007.237688045019,-44.6162070272091,0
,,,,,0
713.9302317481992,220.273827359048,-118.81429740813054,1009.3416264210786,-37.65411235467701,0
720.3034684549735,222.86045899233088,-120.6717093465139,1019.3715125409078,-38.6438218909682,0
,,,,,0
713.9302317481992,220.273827359048,-118.81429740813054,1009.3416264210786,-37.65411235467701,0
702.8867908112213,209.0635867556872,-119.28985421919911,994.1353839781935,-36.203675963884145,0
,,,,,0
720.3034684549735,222.86045899233088,-120.6717093465139,1019.3715125409078,-38.6438218909682,0
729.3176270610131,232.6777490356851,-117.39151204372855,1017.4568172990354,-45.68270437329117,0
,,,,,0
720.3034684549735,222.86045899233088,-120.6717093465139,1019.3715125409078,-38.6438218909682,0
731.5122294847629,224.8624100309388,-124.23625148841488,1021.7760135416667,-28.57608694771208,0
,,,,,0
720.3034684549735,222.86045899233088,-120.6717093465139,1019.3715125409078,-38.6438218909682,0
726.0421004917113,226.7968911178898,-121.59996995705036,1028.4551829898012,-39.599403513009236,0
,,,,,0
379.0457681383544,14.537498750733747,-20.29990646535996,509.1274945404489,22.777893245094052,0
382.75818371314637,21.24460745018408,-21.035512878258174,516.3855253411452,19.339505802246926,0
,,,,,0
379.0457681383544,14.537498750733747,-20.29990646535996,509.1274945404489,22.777893245094052,0
372.5896967252497,6.075273900280389,-26.440759785458013,500.5670256988612,27.06094658533495,0
,,,,,0
379.0457681383544,14.537498750733747,-20.29990646535996,509.1274945404489,22.777893245094052,0
374.1391426628826,17.54967574102031,-20.412661250346932,505.45395134405396,19.78316869780483,0
,,,,,0
379.0457681383544,14.537498750733747,-20.29990646535996,509.1274945404489,22.777893245094052,0
499.37609051967127,-199.94167180174932,9.240361928679654,473.90600765474306,133.1219746251378,0
,,,,,0
-1316.2147744883955,48.629890701638224,-193.6021396247383,-1414.5400980609393,103.422156540562,0
-1312.254927922934,48.660182703841876,-187.3492587525942,-1413.0372849358605,97.25353589283598,0
,,,,,0
-1316.2147744883955,48.629890701638224,-193.6021396247383,-1414.5400980609393,103.422156540562,0
-1308.7191091049142,47.58464961760525,-199.2050103622416,-1415.6310290708066,107.9185093500193,0
,,,,,0
-1316.2147744883955,48.629890701638224,-193.6021396247383,-1414.5400980609393,103.422156540562,0
-1212.9393767609695,43.067374030556806,-198.85197679805813,-1272.273788827222,115.46077857935354,0
,,,,,0
294.25517440986494,-551.6721229535154,131.81772059847256,-51.5108569417635,240.02766856233444,0
309.92635479269813,-591.5357983272231,154.02003761785878,-106.89230361080357,248.47432754051576,0
,,,,,0
294.25517440986494,-551.6721229535154,131.81772059847256,-51.5108569417635,240.02766856233444,0
319.7193329305744,-563.4277557366877,116.64077012603838,-48.71673772262986,258.09839958821397,0
,,,,,0
294.25517440986494,-551.6721229535154,131.81772059847256,-51.5108569417635,240.02766856233444,0
274.1521912603155,-498.08502388879555,101.895477890928,0.17478263404477468,218.16873896375333,0
,,,,,0
-1024.9236580054423,38.91754572929917,283.71322309349745,-1344.4644786063195,-188.6872004691311,0
-1030.0576028136752,40.77576961145119,289.97788007837295,-1353.2809822773509,-189.4380146008214,0
,,,,,0
-1024.9236580054423,38.91754572929917,283.71322309349745,-1344.4644786063195,-188.6872004691311,0
-937.9842389457648,38.37164329010686,208.84623016961774,-1201.129502261154,-176.50353479144215,0
,,,,,0
-1024.9236580054423,38.91754572929917,283.71322309349745,-1344.4644786063195,-188.6872004691311,0
-1024.5887134674897,55.240016789619354,302.02289362410954,-1344.264103523714,-194.04528313431973,0
,,,,,0
-646.3232137782743,49.040011632871476,200.09713099563126,-701.6278151235991,-199.1303424788386,0
-641.9487136307539,49.05422794962827,191.41187439305523,-703.1083643502592,-193.46510857812382,0
,,,,,0
-646.3232137782743,49.040011632871476,200.09713099563126,-701.6278151235991,-199.1303424788386,0
-649.6283847454933,50.37586936893991,208.59882681204286,-700.4923563168943,-204.5908088892026,0
,,,,,0
-646.3232137782743,49.040011632871476,200.09713099563126,-701.6278151235991,-199.1303424788386,0
-640.1647211701068,49.00328657874277,201.7806422294347,-693.5126242440604,-198.45631615633297,0
,,,,,0
-646.3232137782743,49.040011632871476,200.09713099563126,-701.6278151235991,-199.1303424788386,0
-756.3603895771495,60.29737666532301,199.44413124542368,-842.3801792822372,-211.3225401353932,0
,,,,,0
-1135.8698385160371,37.484973077192,-214.25317507476996,-1176.6280823383515,123.5576264282867,0
-1133.1218476419983,37.002456125725445,-219.08243901154248,-1178.0752357181743,128.5403020276302,0
,,,,,0
-1135.8698385160371,37.484973077192,-214.25317507476996,-1176.6280823383515,123.5576264282867,0
-1085.4444401586331,34.132675289881014,-221.70387241249867,-1112.9088058071661,128.9498370083317,0
,,,,,0
-1135.8698385160371,37.484973077192,-214.25317507476996,-1176.6280823383515,123.5576264282867,0
-1145.991449463914,38.29647931920357,-211.29041725809137,-1188.9177541215902,122.5167250188016,0
,,,,,0
309.01106495470725,176.49769486664857,82.15704243469081,442.4693834543624,-124.21956891379817,0
304.9858660515726,173.55893443004504,80.36159344423602,445.129919284565,-119.97917546727932,0
,,,,,0
309.01106495470725,176.49769486664857,82.15704243469081,442.4693834543624,-124.21956891379817,0
362.0969987293345,226.4918571065816,67.66490248395357,518.6119151561355,-138.9542962426122,0
,,,,,0
309.01106495470725,176.49769486664857,82.15704243469081,442.4693834543624,-124.21956891379817,0
304.529756596421,172.19054762298413,83.19250469098131,436.13530442776494,-122.9909639716936,0
,,,,,0
-1261.0824168744516,12.725664651296924,-531.5540410782733,-1009.3482835229445,319.1788355738937,0
-1266.3571633241972,12.60296442258269,-535.3895042339419,-1006.4985045585547,314.14496810196255,0
,,,,,0
-1261.0824168744516,12.725664651296924,-531.5540410782733,-1009.3482835229445,319.1788355738937,0
-1259.8373703310642,12.754626706075127,-530.6487217061007,-1011.1293953758858,319.861393875265,0
,,,,,0
444.34158546601026,29.372353476302642,-37.93144392840558,594.7655788079089,32.1801338447102,0
543.4768548039103,-195.11855703045208,-2.3926364962938114,482.8449627647051,138.84693237669967,0
,,,,,0
444.34158546601026,29.372353476302642,-37.93144392840558,594.7655788079089,32.1801338447102,0
477.5909954061677,88.28614441281191,-42.231686057220536,639.0262083472525,-10.7015914327114,0
,,,,,0
444.34158546601026,29.372353476302642,-37.93144392840558,594.7655788079089,32.1801338447102,0
437.660452818926,30.393244926513706,-37.872765617292146,587.9750898692622,29.381644809512313,0
,,,,,0
444.34158546601026,29.372353476302642,-37.93144392840558,594.7655788079089,32.1801338447102,0
449.54263333356295,27.349525338501355,-40.14568823452185,600.7990952098071,34.67147164438194,0
,,,,,0
574.7432544413589,125.13759768479869,-98.38527951578776,799.1036361088012,-20.556026907357335,0
562.050157429863,119.97432302396713,-94.0180468235978,781.481760715157,-15.189412263909292,0
,,,,,0
574.7432544413589,125.13759768479869,-98.38527951578776,799.1036361088012,-20.556026907357335,0
581.1075656590793,128.07823295223565,-99.90993170836272,807.64184105197,-19.412741752696846,0
,,,,,0
265.28899971479086,-339.4350964858641,5.343965481761554,207.0954521198827,160.82530967758123,0
274.76057242480914,-338.62041339956556,2.9205213255752636,215.0436637636532,165.7311974683463,0
,,,,,0
265.28899971479086,-339.4350964858641,5.343965481761554,207.0954521198827,160.82530967758123,0
252.9698488443095,-338.1158053102189,10.133439399074303,195.95237109176736,154.69081694531783,0
,,,,,0
265.28899971479086,-339.4350964858641,5.343965481761554,207.0954521198827,160.82530967758123,0
257.37516025345866,-345.9193447211446,13.99497679660933,210.63541192734655,145.39096009027082,0
,,,,,0
413.5796378501146,167.4448310399664,236.3860290655369,423.7009173055948,-287.57283436657923,0
404.6501953366153,165.76002897778307,225.2912878272285,413.7489548294405,-273.67424095689955,0
,,,,,0
413.5796378501146,167.4448310399664,236.3860290655369,423.7009173055948,-287.57283436657923,0
422.32429763247836,169.09721112183223,247.26896126147128,432.1500666566703,-301.4884917339902,0
,,,,,0
413.5796378501146,167.4448310399664,236.3860290655369,423.7009173055948,-287.57283436657923,0
420.46425128335113,168.64747143341847,245.0128758653321,416.1645877801998,-298.93743008286515,0
,,,,,0
602.1315835793961,423.6146022208859,124.52198289831689,655.6462083231229,-319.1240918431775,0
594.673401783809,424.48627800939477,127.93784731550916,651.0375814042106,-322.8696305215508,0
,,,,,0
602.1315835793961,423.6146022208859,124.52198289831689,655.6462083231229,-319.1240918431775,0
597.8301715291726,419.8100988480747,121.41042782488186,647.4530937999091,-315.6174485700114,0
,,,,,0
602.1315835793961,423.6146022208859,124.52198289831689,655.6462083231229,-319.1240918431775,0
611.1600042287276,435.8038238683012,128.29622893493948,668.9266235741351,-324.80638970101734,0
,,,,,0
141.58797103182545,-253.32057042059978,73.43238516551185,71.6864235200687,89.61741489719203,0
144.7788651805491,-262.99577152101614,81.08538930293636,71.8867986026743,98.26030938746472,0
,,,,,0
141.58797103182545,-253.32057042059978,73.43238516551185,71.6864235200687,89.61741489719203,0
135.93509178853913,-237.96740244479096,60.646256071739074,73.6567785071972,73.96976584066523,0
,,,,,0
-1029.0862523005192,55.384260879600866,306.15714921923944,-1351.9562803380409,-194.53160592359967,0
-1024.5887134674897,55.240016789619354,302.02289362410954,-1344.264103523714,-194.04528313431973,0
,,,,,0
-1029.0862523005192,55.384260879600866,306.15714921923944,-1351.9562803380409,-194.53160592359967,0
-1034.7799310180142,55.57030227383927,311.34406154533093,-1361.6522079847514,-195.23976016156792,0
,,,,,0
