25, 3506.6646
18, 3806.881
7, 1956.9568
8, 2054.2776
5, 1541.4238
4, 1139.7689
5, 1698.3762
9, 2066.1091
4, 1009.44183
2, 575.16534
2, 728.487
2, 879.2348
2, 430.18948
2, 824.2157
2, 706.6828
10, 2704.1768
4, 1491.8131
2, 720.7465
4, 997.9289
2, 1218.0054
4, 1343.7828
2, 707.56757
4, 1512.8419
4, 1324.5354
4, 1068.6975
5, 1458.2408
7, 1736.5879
6, 2479.3232
3, 1536.9572
2, 572.96204
3, 1300.2979
2, 1291.146
4, 925.92944
10, 2635.1968
4, 1209.3302
4, 1026.1318
6, 2029.7725
5, 1649.1335
4, 1037.0746
4, 1691.7574
5, 1532.75
3, 821.0246
3, 746.9417
3, 1058.9674
7, 1489.0835
2, 1051.6187
2, 681.2701
3, 990.4717
3, 684.90533
3, 772.63043
3, 1206.1036
3, 889.714
4, 1420.4021
4, 1188.4775
4, 1127.3286
4, 1039.5016
2, 543.967
2, 461.03595
2, 595.12384
2, 554.5912
11, 1819.2098
6, 2043.8318
16, 3093.9343
12, 3020.814
9, 2427.5266
30, 3981.8105
10, 2195.9314
9, 2047.9042
16, 3425.8782
5, 1497.1921
8, 2071.775
13, 3100.745
12, 2776.859
11, 2868.4758
24, 3589.491
2, 620.0699
2, 517.2554
2, 617.6926
2, 1062.4557
2, 404.54025
2, 426.31796
2, 410.24344
2, 293.51743
2, 355.7698
2, 562.3838
2, 697.38934
2, 406.5573
2, 745.5761
2, 635.85205
2, 642.74225
2, 577.26086
2, 988.6
2, 606.82947
2, 954.13135
2, 819.13763
2, 672.1664
2, 452.0246
2, 789.4858
2, 738.67426
2, 788.56287
2, 572.26996
2, 625.5618
2, 765.4994
2, 372.27335
2, 603.7928
2, 1286.874
2, 630.4329
2, 350.8957
2, 600.2255
2, 261.26266
2, 142.91125
2, 1168.1198
2, 1337.3478
2, 626.2559
2, 622.35504
2, 421.8003
7, 1845.332
5, 1343.2849
2, 1038.2711
2, 1031.7506
5, 1331.901
3, 942.1535
8, 2364.002
3, 601.9431
3, 869.822
2, 590.12756
3, 904.0555
3, 813.3057
2, 679.09595
2, 243.78313
2, 460.10095
3, 1239.1348
2, 687.5952
2, 1024.4354
3, 861.0457
2, 459.30194
4, 1416.7285
2, 709.651
3, 803.8116
3, 774.0968
2, 596.82214
2, 1318.0265
2, 657.45404
2, 553.64465
4, 1181.7814
2, 586.9664
3, 553.31946
4, 752.4835
2, 862.8958
3, 894.8219
3, 1349.8702
3, 971.0223
3, 947.9731
3, 885.9169
2, 420.21283
2, 892.7586
2, 929.2862
6, 1918.6913
3, 618.34906
2, 562.39417
2, 697.54675
2, 530.9656
2, 514.7314
3, 1452.774
2, 666.9925
3, 1022.5013
2, 1064.676
4, 1093.4614
2, 632.7637
2, 545.08466
3, 887.1951
3, 1646.6356
2, 564.01526
3, 973.03424
3, 336.20447
3, 569.8381
3, 712.98065
3, 625.70844
2, 858.7489
7, 1592.5184
2, 578.0928
2, 665.97614
2, 522.9595
3, 515.8167
2, 381.85956
3, 1181.6703
6, 1956.7035
12, 2661.8518
4, 1444.9835
6, 1681.7474
2, 1055.4004
7, 1691.1902
5, 1857.8861
12, 2916.4763
2, 1038.869
4, 1056.7534
6, 1421.3893
3, 969.90906
2, 557.24896
2, 612.13257
3, 1015.3582
3, 587.55133
3, 1107.5032
3, 1007.36755
3, 1007.9596
4, 1143.8905
2, 786.49866
2, 167.05403
2, 586.3271
2, 625.41565
3, 845.47406
3, 911.81384
3, 700.5392
3, 808.2296
2, 366.98114
7, 1960.3292
2, 1056.9866
2, 595.4499
2, 665.2074
2, 779.7425
2, 407.81464
2, 603.99255
2, 865.6953
2, 444.35123
2, 1380.5414
2, 607.02594
2, 302.3181
2, 1078.5988
2, 666.3765
2, 370.9145
2, 744.02094
2, 834.4568
2, 1000.95197
2, 619.82837
2, 605.3247
2, 672.5263
2, 989.25354
2, 240.41866
2, 642.5201
2, 700.60913
2, 682.4521
2, 429.2137
2, 670.2198
2, 871.9159
2, 956.2154
2, 481.9578
2, 360.64352
2, 622.2913
2, 695.45905
2, 264.53433
2, 699.726
2, 477.53806
2, 318.43954
2, 470.99753
2, 405.0396
2, 580.3999
2, 556.71155
2, 666.42755
2, 465.6601
2, 615.7232
2, 652.296
2, 553.59094
2, 563.1724
10, 2327.4658
11, 3026.0483
7, 1986.4469
10, 1818.7047
5, 1694.7089
2, 905.7168
7, 2393.7312
